Ano,Cor,Nº Questão,Gabarito,Sigla da Área,Área,Língua,Habilidade,Item Abandonado,Motivo Abandono,Item Adaptado,Parâmetro A,Parâmetro B,Parâmetro C,Itens,Provas,Versão Digital
2019,Cinza,125,E,CN,Linguagens e Códigos,,10,0,,0,2.5569,0.3941,0.11893,77664,544,
2019,Cinza,125,E,CN,Linguagens e Códigos,,25,0,,0,0.05808,8.96186,0.22071,117868,505,
2019,Cinza,126,A,CN,Linguagens e Códigos,,21,0,,0,1.66258,1.3767,0.17468,96556,505,
2019,Cinza,126,C,CN,Linguagens e Códigos,,11,0,,0,1.74272,0.84069,0.28933,86894,544,
2019,Cinza,127,E,CN,Linguagens e Códigos,,8,0,,0,2.00073,0.8684,0.16452,39290,505,
2019,Cinza,127,E,CN,Linguagens e Códigos,,8,0,,0,3.67404,0.90699,0.15574,17094,544,
2019,Cinza,128,A,CN,Linguagens e Códigos,,26,0,,0,1.02022,0.29761,0.0167,89298,505,
2019,Cinza,128,D,CN,Linguagens e Códigos,,7,0,,0,1.32226,1.81208,0.23146,16089,544,
2019,Cinza,129,B,CN,Linguagens e Códigos,,9,0,,0,2.66337,1.06727,0.09434,88674,544,
2019,Cinza,129,D,CN,Linguagens e Códigos,,28,0,,0,1.90483,0.48421,0.21286,31718,505,
2019,Cinza,130,D,CN,Linguagens e Códigos,,3,0,,0,0.84745,1.2281,0.28691,29475,544,
2019,Cinza,130,E,CN,Linguagens e Códigos,,22,0,,0,3482,0.29664,0.15617,89150,505,
2019,Cinza,131,A,CN,Linguagens e Códigos,,27,0,,0,3.11909,0.80483,0.08561,117988,505,
2019,Cinza,131,A,CN,Linguagens e Códigos,,7,0,,0,2.48802,1.11356,0.25883,83267,544,
2019,Cinza,132,D,CN,Linguagens e Códigos,,29,0,,0,2.26543,0.62256,0.1662,7529,505,
2019,Cinza,132,E,CN,Linguagens e Códigos,,4,0,,0,3.65089,0.67311,0.1167,87672,544,
2019,Cinza,133,A,CN,Linguagens e Códigos,,27,0,,0,2.43167,1.13773,0.22233,82364,505,
2019,Cinza,133,C,CN,Linguagens e Códigos,,2,0,,0,1.61135,1.52847,0.12627,32818,544,
2019,Cinza,134,A,CN,Linguagens e Códigos,,23,0,,0,1.87838,1.45214,0.07496,117836,505,
2019,Cinza,134,A,CN,Linguagens e Códigos,,3,0,,0,2.50112,1.05664,0.32387,95247,544,
2019,Cinza,135,A,CN,Linguagens e Códigos,,2,0,,0,2.08707,1.27433,0.33679,96533,544,
2019,Cinza,135,E,CN,Linguagens e Códigos,,30,0,,0,2.80865,0.58402,0.21207,29776,505,
2019,Cinza,136,B,MT,Linguagens e Códigos,,29,0,,0,1.00745,3.60668,0.13211,30066,556,
2019,Cinza,136,D,MT,Linguagens e Códigos,,1,0,,0,1.86876,0.4293,0.12552,63187,518,
2019,Cinza,137,B,MT,Linguagens e Códigos,,17,0,,0,1.94459,2.78766,0.16241,117612,518,
2019,Cinza,137,C,MT,Linguagens e Códigos,,30,0,,0,2.83889,1.93199,0.25173,84906,556,
2019,Cinza,138,A,MT,Linguagens e Códigos,,15,0,,0,2.63642,2.0275,0.12487,79042,556,
2019,Cinza,138,E,MT,Linguagens e Códigos,,9,0,,0,2.89605,1.98685,0.08712,63808,518,
2019,Cinza,139,B,MT,Linguagens e Códigos,,20,0,,0,3.06326,0.80679,0.08034,54448,518,
2019,Cinza,139,B,MT,Linguagens e Códigos,,28,0,,0,3.05699,2465,58,9066,556,
2019,Cinza,140,A,MT,Linguagens e Códigos,,1,0,,0,1.12267,0.37213,0.26876,86432,518,
2019,Cinza,140,B,MT,Linguagens e Códigos,,14,0,,0,2.07003,1.2549,0.24397,81787,556,
2019,Cinza,141,B,MT,Linguagens e Códigos,,14,0,,0,2.46277,0.96714,0.14018,48515,556,
2019,Cinza,141,C,MT,Linguagens e Códigos,,14,1,Não permitiu a convergência do algoritmo de estimação da TRI,0,,,,23065,518,
2019,Cinza,142,A,MT,Linguagens e Códigos,,26,0,,0,2.72919,1.92868,0.23186,117798,518,
2019,Cinza,142,C,MT,Linguagens e Códigos,,27,0,,0,2.10929,2.0054,0.22654,26057,556,
2019,Cinza,143,B,MT,Linguagens e Códigos,,12,0,,0,1.64938,1.94549,0.20724,30740,518,
2019,Cinza,143,D,MT,Linguagens e Códigos,,12,0,,0,2.54069,1.80662,0.16323,15190,556,
2019,Cinza,144,C,MT,Linguagens e Códigos,,12,0,,0,1.64692,0.47926,0.18811,30436,518,
2019,Cinza,144,E,MT,Linguagens e Códigos,,28,0,,0,3.43293,0.64943,0.08186,11633,556,
2019,Cinza,145,D,MT,Linguagens e Códigos,,13,0,,0,1.4319,3.3315,0.13506,31006,556,
2019,Cinza,145,D,MT,Linguagens e Códigos,,24,0,,0,1.20999,2.11115,0.06509,117725,518,
2019,Cinza,146,A,MT,Linguagens e Códigos,,26,0,,0,2.75872,1.56043,0.1356,23513,556,
2019,Cinza,146,B,MT,Linguagens e Códigos,,23,0,,0,1.77601,1.53793,0.14814,84409,518,
2019,Cinza,147,A,MT,Linguagens e Códigos,,16,0,,0,2.45024,3.01267,0.14322,28434,518,
2019,Cinza,147,C,MT,Linguagens e Códigos,,11,0,,0,2.72078,1.49075,0.31378,23881,556,
2019,Cinza,148,B,MT,Linguagens e Códigos,,16,0,,0,2.28084,1.24447,0.12125,117607,518,
2019,Cinza,148,C,MT,Linguagens e Códigos,,27,0,,0,3.60534,0.77252,0.09186,77834,556,
2019,Cinza,149,D,MT,Linguagens e Códigos,,12,0,,0,1597,2865,187,6944,556,
2019,Cinza,149,E,MT,Linguagens e Códigos,,3,0,,0,3.17618,2.35696,0.27294,30570,518,
2019,Cinza,150,C,MT,Linguagens e Códigos,,21,0,,0,1.7206,2.05336,0.18597,84374,518,
2019,Cinza,150,D,MT,Linguagens e Códigos,,25,0,,0,1.78659,1.39709,0.13671,25163,556,
2019,Cinza,151,E,MT,Linguagens e Códigos,,6,0,,0,1.84162,0.88644,0.35048,117635,518,
2019,Cinza,151,E,MT,Linguagens e Códigos,,9,0,,0,2.66849,2.34035,0.0811,81332,556,
2019,Cinza,152,B,MT,Linguagens e Códigos,,9,0,,0,2.09155,2.47345,0.16055,63359,556,
2019,Cinza,152,E,MT,Linguagens e Códigos,,21,0,,0,2287,2217,85,9779,518,
2019,Cinza,153,D,MT,Linguagens e Códigos,,25,0,,0,1.98101,1698,88,15171,556,
2019,Cinza,153,E,MT,Linguagens e Códigos,,5,0,,0,2.47366,1.61606,0.04665,111608,518,
2019,Cinza,154,D,MT,Linguagens e Códigos,,30,0,,0,2.31939,1.41653,0.07186,117726,518,
2019,Cinza,154,E,MT,Linguagens e Códigos,,10,0,,0,1.82771,1.84056,0.10251,97573,556,
2019,Cinza,155,C,MT,Linguagens e Códigos,,28,0,,0,2.17954,1.95289,0.13818,8368,518,
2019,Cinza,155,D,MT,Linguagens e Códigos,,23,0,,0,2.92071,1.57392,0.14709,85317,556,
2019,Cinza,156,B,MT,Linguagens e Códigos,,27,0,,0,3.1073,1.87878,0.18717,13303,518,
2019,Cinza,156,B,MT,Linguagens e Códigos,,8,0,,0,2585,1165,315,7252,556,
2019,Cinza,157,C,MT,Linguagens e Códigos,,24,0,,0,2.27321,0.90941,0.13651,88922,556,
2019,Cinza,157,D,MT,Linguagens e Códigos,,10,0,,0,3.8143,2.48432,0.09189,14324,518,
2019,Cinza,158,C,MT,Linguagens e Códigos,,21,0,,0,2.43926,1.80535,0.20427,81433,556,
2019,Cinza,158,C,MT,Linguagens e Códigos,,4,0,,0,3.41848,1.95818,0.16938,18002,518,
2019,Cinza,159,C,MT,Linguagens e Códigos,,13,0,,0,2.30372,1.40103,0.13792,42803,518,
2019,Cinza,159,E,MT,Linguagens e Códigos,,7,0,,0,1.93769,2.20182,0.14334,12484,556,
2019,Cinza,160,B,MT,Linguagens e Códigos,,22,0,,0,2.03717,3.05832,0.19593,40824,556,
2019,Cinza,160,E,MT,Linguagens e Códigos,,19,0,,0,3.9588,1.47023,0.11919,117743,518,
2019,Cinza,161,C,MT,Linguagens e Códigos,,8,0,,0,2.03838,1.99807,0.22046,30935,556,
2019,Cinza,161,D,MT,Linguagens e Códigos,,8,0,,0,1.52296,2.72201,0.36496,10360,518,
2019,Cinza,162,A,MT,Linguagens e Códigos,,6,0,,0,1975,1.6397,0.10512,54090,556,
2019,Cinza,162,C,MT,Linguagens e Códigos,,29,0,,0,2662,2957,68,31184,518,
2019,Cinza,163,D,MT,Linguagens e Códigos,,19,0,,0,2.25899,1.51757,0.09598,8401,518,
2019,Cinza,163,D,MT,Linguagens e Códigos,,20,0,,0,1.33416,1.71612,0.21162,82002,556,
2019,Cinza,164,A,MT,Linguagens e Códigos,,9,0,,0,1.62365,1.98136,0.18076,117818,518,
2019,Cinza,164,B,MT,Linguagens e Códigos,,23,0,,0,2.64246,1.88605,0.16326,82633,556,
2019,Cinza,165,B,MT,Linguagens e Códigos,,14,0,,0,1.96646,2.01615,0.1547,117783,518,
2019,Cinza,165,D,MT,Linguagens e Códigos,,21,0,,0,2.19254,2.98935,0.08592,17472,556,
2019,Cinza,166,A,MT,Linguagens e Códigos,,4,0,,0,2.85166,1.96349,0.07237,66692,556,
2019,Cinza,166,E,MT,Linguagens e Códigos,,2,0,,0,1.25552,1.93449,0.06675,83792,518,
2019,Cinza,167,C,MT,Linguagens e Códigos,,5,0,,0,1.97729,1.94701,0.0927,66929,556,
2019,Cinza,167,D,MT,Linguagens e Códigos,,25,0,,0,1.51,3003,147,8442,518,
2019,Cinza,168,A,MT,Linguagens e Códigos,,20,0,,0,1.57287,1.15345,0.11072,111518,518,
2019,Cinza,168,E,MT,Linguagens e Códigos,,20,0,,0,1.59385,1.08819,0.16654,23894,556,
2019,Cinza,169,A,MT,Linguagens e Códigos,,19,0,,0,2.90123,1.98964,0.13444,48676,556,
2019,Cinza,169,A,MT,Linguagens e Códigos,,4,0,,0,1.78432,1.1667,0.0455,83994,518,
2019,Cinza,170,D,MT,Linguagens e Códigos,,8,0,,0,2.24304,2.30004,0.20665,17642,518,
2019,Cinza,170,E,MT,Linguagens e Códigos,,4,0,,0,2.53686,1.95015,0.11345,32551,556,
2019,Cinza,171,B,MT,Linguagens e Códigos,,19,0,,0,2.06,2363,195,10339,556,
2019,Cinza,171,D,MT,Linguagens e Códigos,,18,0,,0,0.1828,12.4166,0.11617,117767,518,
2019,Cinza,172,C,MT,Linguagens e Códigos,,3,0,,0,1.69816,1.56178,0.13013,29547,556,
2019,Cinza,172,D,MT,Linguagens e Códigos,,21,0,,0,2.5833,1.63345,0.16356,83955,518,
2019,Cinza,173,B,MT,Linguagens e Códigos,,18,0,,0,1.84956,3.07376,0.15515,30574,556,
2019,Cinza,173,E,MT,Linguagens e Códigos,,2,0,,0,3.93635,3.78057,0.19828,83754,518,
2019,Cinza,174,C,MT,Linguagens e Códigos,,3,0,,0,2.45518,2.61221,0.15911,39708,518,
2019,Cinza,174,C,MT,Linguagens e Códigos,,3,1,Não permitiu a convergência do algoritmo de estimação da TRI,0,,,,28698,556,
2019,Cinza,175,A,MT,Linguagens e Códigos,,7,0,,0,3.76775,2.42062,0.20831,117950,518,
2019,Cinza,175,D,MT,Linguagens e Códigos,,1,0,,0,2.1922,1.42767,0.18183,59845,556,
2019,Cinza,176,A,MT,Linguagens e Códigos,,16,0,,0,1.1465,2.4161,0.24172,24334,556,
2019,Cinza,176,C,MT,Linguagens e Códigos,,11,0,,0,3.1849,1.31578,0.14485,117845,518,
2019,Cinza,177,A,MT,Linguagens e Códigos,,15,0,,0,2.05561,3.05197,0.11848,111696,518,
2019,Cinza,177,D,MT,Linguagens e Códigos,,2,0,,0,2.23937,2.03914,0.17397,60756,556,
2019,Cinza,178,C,MT,Linguagens e Códigos,,17,0,,0,2.28426,1.83963,0.28279,96736,556,
2019,Cinza,178,E,MT,Linguagens e Códigos,,28,0,,0,2.5937,1.91179,0.07742,89634,518,
2019,Cinza,179,C,MT,Linguagens e Códigos,,26,0,,0,5.31206,3.34343,0.16052,78445,518,
2019,Cinza,179,E,MT,Linguagens e Códigos,,1,0,,0,1.92613,2.57595,0.05118,25440,556,
2019,Cinza,180,B,MT,Linguagens e Códigos,,16,0,,0,2.86801,1997,204,9633,556,
2019,Cinza,180,B,MT,Linguagens e Códigos,,25,0,,0,4.12689,2.8894,0.12635,111593,518,
2019,Laranja,1,B,LC,Linguagens e Códigos,Espanhol,5,0,,0,4.32465,0.4917,0.2523,118222,521,
2019,Laranja,1,B,LC,Linguagens e Códigos,Inglês,8,0,,0,2.02433,0.34872,0.20967,31954,521,
2019,Laranja,1,D,LC,Linguagens e Códigos,Espanhol,6,0,,0,2.64336,0.3311,0.17368,17910,565,
2019,Laranja,1,E,LC,Linguagens e Códigos,Inglês,5,0,,0,2.45918,0.54702,0.21337,86116,565,
2019,Laranja,2,A,LC,Linguagens e Códigos,Espanhol,7,0,,0,2.98071,1.31605,0.19041,25684,565,
2019,Laranja,2,B,LC,Linguagens e Códigos,Inglês,7,0,,0,2.66039,0.6113,0.19627,55166,521,
2019,Laranja,2,D,LC,Linguagens e Códigos,Espanhol,6,0,,0,2.74411,0.68157,0.13769,48558,521,
2019,Laranja,2,D,LC,Linguagens e Códigos,Inglês,7,0,,0,3.22121,0.98521,0.20723,40270,565,
2019,Laranja,3,A,LC,Linguagens e Códigos,Espanhol,5,0,,0,1.78899,0.13258,0.14052,55170,565,
2019,Laranja,3,A,LC,Linguagens e Códigos,Espanhol,8,0,,0,3.62651,0.79268,0.1043,96705,521,
2019,Laranja,3,A,LC,Linguagens e Códigos,Inglês,6,0,,0,2.96408,0.85341,0.17738,77968,565,
2019,Laranja,3,E,LC,Linguagens e Códigos,Inglês,5,0,,0,5.61439,0.49582,0.1457,118180,521,
2019,Laranja,4,B,LC,Linguagens e Códigos,Espanhol,8,0,,0,2.92684,0.84376,0.17977,32839,565,
2019,Laranja,4,B,LC,Linguagens e Códigos,Inglês,8,0,,0,3.12924,0.93933,0.20486,98030,565,
2019,Laranja,4,C,LC,Linguagens e Códigos,Espanhol,7,0,,0,3.76151,0.92828,0.14061,39016,521,
2019,Laranja,4,D,LC,Linguagens e Códigos,Inglês,7,0,,0,2.82077,0.63692,0.16707,54110,521,
2019,Laranja,5,A,LC,Linguagens e Códigos,Espanhol,8,0,,0,2.4633,0.48099,0.09893,118167,521,
2019,Laranja,5,A,LC,Linguagens e Códigos,Inglês,6,0,,0,4.08473,0.41261,0.20536,23564,521,
2019,Laranja,5,B,LC,Linguagens e Códigos,Espanhol,6,0,,0,2.22466,0.47559,0.19743,87810,565,
2019,Laranja,5,B,LC,Linguagens e Códigos,Inglês,6,0,,0,3.48455,0.76589,0.20727,18848,565,
2019,Laranja,6,C,LC,Linguagens e Códigos,,24,0,,0,1.77698,0.04697,0.05812,118161,521,
2019,Laranja,6,D,LC,Linguagens e Códigos,,30,0,,0,1.7332,0.41007,0.17919,83841,565,
2019,Laranja,7,B,LC,Linguagens e Códigos,,17,0,,0,2.12752,1.89142,0.24171,89089,565,
2019,Laranja,7,B,LC,Linguagens e Códigos,,3,0,,0,0.92314,1.22467,0.09006,86563,521,
2019,Laranja,8,A,LC,Linguagens e Códigos,,1,0,,0,1.76863,1.32651,0.1622,82045,565,
2019,Laranja,8,A,LC,Linguagens e Códigos,,9,0,,0,3.00154,0.66248,0.15753,118118,521,
2019,Laranja,9,A,LC,Linguagens e Códigos,,20,0,,0,1.90198,0.92717,0.19817,86434,565,
2019,Laranja,9,B,LC,Linguagens e Códigos,,23,0,,0,1.41373,-0.17071,0.01187,118147,521,
2019,Laranja,10,A,LC,Linguagens e Códigos,,16,0,,0,2.85223,1042,0.12609,118306,521,
2019,Laranja,10,C,LC,Linguagens e Códigos,,27,0,,0,6.73355,1.34252,0.15479,37925,565,
2019,Laranja,11,E,LC,Linguagens e Códigos,,21,0,,0,1.88081,0.20842,0.03365,118264,521,
2019,Laranja,11,E,LC,Linguagens e Códigos,,4,0,,0,1.95791,-0.06095,0.0568,96909,565,
2019,Laranja,12,A,LC,Linguagens e Códigos,,12,0,,0,4.43539,0.87957,0.1725,63561,565,
2019,Laranja,12,C,LC,Linguagens e Códigos,,1,0,,0,3.10874,0.76811,0.16616,89550,521,
2019,Laranja,13,A,LC,Linguagens e Códigos,,9,0,,0,2.22449,-0.04931,0.21063,32254,565,
2019,Laranja,13,B,LC,Linguagens e Códigos,,14,0,,0,3.00635,1.13504,0.10103,14169,521,
2019,Laranja,14,B,LC,Linguagens e Códigos,,16,0,,0,2.48291,1.15452,0.08973,118278,521,
2019,Laranja,14,E,LC,Linguagens e Códigos,,17,0,,0,2.58466,0.80198,0.13235,82391,565,
2019,Laranja,15,C,LC,Linguagens e Códigos,,25,0,,0,1.96907,0.67402,0.18127,60118,565,
2019,Laranja,15,C,LC,Linguagens e Códigos,,30,0,,0,3.49523,0.62543,0.17905,59976,521,
2019,Laranja,16,B,LC,Linguagens e Códigos,,4,0,,0,1.67379,1.04217,0.22283,38780,565,
2019,Laranja,16,C,LC,Linguagens e Códigos,,20,0,,0,3.34117,0.44968,0.20117,23833,521,
2019,Laranja,17,A,LC,Linguagens e Códigos,,2,0,,0,3.60176,0.95343,0.15078,118215,521,
2019,Laranja,17,C,LC,Linguagens e Códigos,,22,0,,0,2.92675,0.25567,0.17805,49170,565,
2019,Laranja,18,B,LC,Linguagens e Códigos,,18,0,,0,1.72426,0.41141,0.19842,77451,565,
2019,Laranja,18,D,LC,Linguagens e Códigos,,11,0,,0,1.28486,0.98541,0.11899,118207,521,
2019,Laranja,19,B,LC,Linguagens e Códigos,,15,0,,0,2.13801,1.23586,0.15857,42875,565,
2019,Laranja,19,C,LC,Linguagens e Códigos,,4,0,,0,2.57957,0.47485,0.17883,118165,521,
2019,Laranja,20,E,LC,Linguagens e Códigos,,21,0,,0,0.94826,0.35004,0.25475,77601,565,
2019,Laranja,20,E,LC,Linguagens e Códigos,,27,0,,0,2.38734,2.25308,0.15051,118103,521,
2019,Laranja,21,B,LC,Linguagens e Códigos,,25,0,,0,3.36624,2.31528,0.19736,118192,521,
2019,Laranja,21,C,LC,Linguagens e Códigos,,2,0,,0,1.32994,0.45604,0.21237,96915,565,
2019,Laranja,22,D,LC,Linguagens e Códigos,,23,0,,0,1.60663,0.41552,0.00227,118170,521,
2019,Laranja,22,D,LC,Linguagens e Códigos,,26,0,,0,2.3444,0.84675,0.21744,86328,565,
2019,Laranja,23,B,LC,Linguagens e Códigos,,15,0,,0,3.81799,0.97593,0.19228,90165,521,
2019,Laranja,23,D,LC,Linguagens e Códigos,,3,0,,0,3.23405,-0.16548,0.19344,47604,565,
2019,Laranja,24,B,LC,Linguagens e Códigos,,13,0,,0,3.62272,0.75063,0.23761,77356,521,
2019,Laranja,24,E,LC,Linguagens e Códigos,,16,0,,0,2.85248,1.45677,0.11615,85698,565,
2019,Laranja,25,A,LC,Linguagens e Códigos,,19,0,,0,2.05995,2.07823,0.24568,50074,565,
2019,Laranja,25,C,LC,Linguagens e Códigos,,16,0,,0,2.59876,0.75076,0.13733,118276,521,
2019,Laranja,26,D,LC,Linguagens e Códigos,,18,0,,0,3.76828,1.13537,0.08402,118299,521,
2019,Laranja,26,D,LC,Linguagens e Códigos,,28,0,,0,3.78515,1.03649,0.15304,61358,565,
2019,Laranja,27,A,LC,Linguagens e Códigos,,12,0,,0,1.80505,0.43952,0.18841,61312,565,
2019,Laranja,27,D,LC,Linguagens e Códigos,,12,0,,0,3.58061,0.76482,0.09494,81992,521,
2019,Laranja,28,B,LC,Linguagens e Códigos,,23,0,,0,1.90137,0.70873,0.20236,81621,565,
2019,Laranja,28,E,LC,Linguagens e Códigos,,24,0,,0,4.49928,0.23211,0.20659,32261,521,
2019,Laranja,29,B,LC,Linguagens e Códigos,,16,0,,0,1.97404,1.20231,0.22056,85873,565,
2019,Laranja,29,E,LC,Linguagens e Códigos,,15,1,Não permitiu a convergência do algoritmo de estimação da TRI,0,,,,118260,521,
2019,Laranja,30,A,LC,Linguagens e Códigos,,26,0,,0,3.34867,1.04002,0.20217,118134,521,
2019,Laranja,30,E,LC,Linguagens e Códigos,,24,0,,0,1.72598,1.04219,0.25255,83874,565,
2019,Laranja,31,A,LC,Linguagens e Códigos,,10,0,,0,2.50294,-0.16837,0.05346,89874,521,
2019,Laranja,31,D,LC,Linguagens e Códigos,,16,0,,0,2.46995,1.74995,0.18546,98288,565,
2019,Laranja,32,A,LC,Linguagens e Códigos,,14,0,,0,0.6609,0.48081,0.02482,86932,521,
2019,Laranja,32,E,LC,Linguagens e Códigos,,10,0,,0,1.90316,0.23748,0.19437,29602,565,
2019,Laranja,33,C,LC,Linguagens e Códigos,,18,0,,0,1.88505,1.10658,0.25939,68112,565,
2019,Laranja,33,D,LC,Linguagens e Códigos,,28,0,,0,4.0897,-0.15593,0.18836,24785,521,
2019,Laranja,34,D,LC,Linguagens e Códigos,,29,0,,0,2.78473,1.21063,0.13942,118028,521,
2019,Laranja,34,E,LC,Linguagens e Códigos,,3,0,,0,1.1717,0.89862,0.25164,87976,565,
2019,Laranja,35,B,LC,Linguagens e Códigos,,17,0,,0,0.98835,2.9006,0.22558,118246,521,
2019,Laranja,35,C,LC,Linguagens e Códigos,,11,0,,0,3.01058,0.26885,0.1495,85630,565,
2019,Laranja,36,A,LC,Linguagens e Códigos,,17,0,,0,1.12246,0.52192,0.21723,97756,565,
2019,Laranja,36,E,LC,Linguagens e Códigos,,28,0,,0,3.23142,-0.1884,0.16189,89317,521,
2019,Laranja,37,B,LC,Linguagens e Códigos,,25,0,,0,2.68414,1.64734,0.20502,98305,565,
2019,Laranja,37,C,LC,Linguagens e Códigos,,30,0,,0,2.30147,0.21937,0.08452,86496,521,
2019,Laranja,38,B,LC,Linguagens e Códigos,,11,0,,0,2.64591,0.40747,0.17239,84059,565,
2019,Laranja,38,D,LC,Linguagens e Códigos,,17,0,,0,1.92141,1.54986,0.12387,118256,521,
2019,Laranja,39,D,LC,Linguagens e Códigos,,4,0,,0,2.40336,1.61117,0.20239,42506,565,
2019,Laranja,39,E,LC,Linguagens e Códigos,,22,0,,0,1.44895,1.42761,0.14063,118235,521,
2019,Laranja,40,B,LC,Linguagens e Códigos,,14,0,,0,1.61358,0.81326,0.20639,68223,565,
2019,Laranja,40,C,LC,Linguagens e Códigos,,10,0,,0,2.52418,0.19306,0.22915,118117,521,
2019,Laranja,41,A,LC,Linguagens e Códigos,,30,0,,0,1.7516,-0.24965,0.17322,68624,521,
2019,Laranja,41,E,LC,Linguagens e Códigos,,15,0,,0,1.57794,1.16158,0.24936,87984,565,
2019,Laranja,42,A,LC,Linguagens e Códigos,,18,0,,0,1.51246,-0.12978,0.05576,118070,565,
2019,Laranja,42,A,LC,Linguagens e Códigos,,28,0,,0,3.89027,0.76252,0.11963,96525,521,
2019,Laranja,43,E,LC,Linguagens e Códigos,,16,0,,0,0.78671,1.66055,0.07838,118232,521,
2019,Laranja,43,E,LC,Linguagens e Códigos,,23,0,,0,2.04517,1.1735,0.17667,68155,565,
2019,Laranja,44,B,LC,Linguagens e Códigos,,16,0,,0,2952,1.14907,0.11488,85383,565,
2019,Laranja,44,C,LC,Linguagens e Códigos,,19,0,,0,3.99087,0.86875,0.1868,118174,521,
2019,Laranja,45,C,LC,Linguagens e Códigos,,24,0,,0,2.63584,1.00589,138,83334,565,
2019,Laranja,45,D,LC,Linguagens e Códigos,,1,0,,0,1.82086,0.2283,0.00715,76167,521,
2019,Laranja,46,A,CH,Linguagens e Códigos,,1,0,,0,1.78715,1.35975,0.17387,96407,564,
2019,Laranja,46,C,CH,Linguagens e Códigos,,23,0,,0,3.45284,1.65017,0.09484,86751,520,
2019,Laranja,47,B,CH,Linguagens e Códigos,,12,0,,0,2.24266,0.19945,0.14787,83820,520,
2019,Laranja,47,B,CH,Linguagens e Códigos,,2,0,,0,2.01725,2.01517,0.29906,88345,564,
2019,Laranja,48,A,CH,Linguagens e Códigos,,16,0,,0,1.69265,-0.16281,0.19993,77940,520,
2019,Laranja,48,A,CH,Linguagens e Códigos,,2,0,,0,2.31176,0.99502,0.16842,84148,564,
2019,Laranja,49,B,CH,Linguagens e Códigos,,9,0,,0,2.89911,0.93429,0.16213,118034,520,
2019,Laranja,49,E,CH,Linguagens e Códigos,,2,0,,0,3.32852,1.08766,0.16493,52963,564,
2019,Laranja,50,A,CH,Linguagens e Códigos,,2,0,,0,2.78428,0.48121,0.18255,84811,520,
2019,Laranja,50,E,CH,Linguagens e Códigos,,3,0,,0,3.81404,0.33724,0.18193,97136,564,
2019,Laranja,51,D,CH,Linguagens e Códigos,,20,0,,0,3.56414,0.51626,0.13663,96447,520,
2019,Laranja,51,D,CH,Linguagens e Códigos,,4,0,,0,1.3784,1.28906,0.18498,87041,564,
2019,Laranja,52,B,CH,Linguagens e Códigos,,7,0,,0,1.13705,0.24894,0.00655,96302,520,
2019,Laranja,52,E,CH,Linguagens e Códigos,,12,0,,0,1.98944,1.72511,0.24433,41002,564,
2019,Laranja,53,B,CH,Linguagens e Códigos,,5,0,,0,1.43499,2.25728,0.06711,111820,520,
2019,Laranja,53,E,CH,Linguagens e Códigos,,4,0,,0,2.16789,0.98395,181,87503,564,
2019,Laranja,54,C,CH,Linguagens e Códigos,,6,0,,0,3.33353,0.6595,0.32563,118033,520,
2019,Laranja,54,E,CH,Linguagens e Códigos,,5,0,,0,1.31921,1.5957,0.13405,86941,564,
2019,Laranja,55,B,CH,Linguagens e Códigos,,5,0,,0,2.1292,0.65458,0.17403,47296,564,
2019,Laranja,55,E,CH,Linguagens e Códigos,,11,0,,0,2.20133,1.01836,0.12996,84769,520,
2019,Laranja,56,A,CH,Linguagens e Códigos,,1,0,,0,2.13648,1.04296,0.21255,89651,564,
2019,Laranja,56,E,CH,Linguagens e Códigos,,26,0,,0,3.17381,0.77149,0.09188,118022,520,
2019,Laranja,57,A,CH,Linguagens e Códigos,,7,0,,0,1612,0.52631,0.20801,78941,564,
2019,Laranja,57,E,CH,Linguagens e Códigos,,11,0,,0,2.33881,0.22143,0.04965,111844,520,
2019,Laranja,58,B,CH,Linguagens e Códigos,,14,0,,0,3.73216,1.13742,0.16303,33960,520,
2019,Laranja,58,E,CH,Linguagens e Códigos,,6,0,,0,2.85953,1.79172,0.27325,76428,564,
2019,Laranja,59,A,CH,Linguagens e Códigos,,8,0,,0,1.69597,1.0354,0.23669,85847,564,
2019,Laranja,59,C,CH,Linguagens e Códigos,,11,0,,0,1.5682,-0.25115,0.00814,78903,520,
2019,Laranja,60,B,CH,Linguagens e Códigos,,15,0,,0,2.3107,1.45829,0.17477,84888,520,
2019,Laranja,60,B,CH,Linguagens e Códigos,,7,0,,0,2.00267,1.24543,0.22164,43248,564,
2019,Laranja,61,A,CH,Linguagens e Códigos,,15,0,,0,1.39689,1.31818,0.11442,88233,520,
2019,Laranja,61,D,CH,Linguagens e Códigos,,8,0,,0,4.19512,1.21813,0.10989,96418,564,
2019,Laranja,62,D,CH,Linguagens e Códigos,,17,0,,0,0.61655,1.00168,0.04145,86934,520,
2019,Laranja,62,D,CH,Linguagens e Códigos,,9,0,,0,2.15805,1.05791,0.14789,78148,564,
2019,Laranja,63,C,CH,Linguagens e Códigos,,6,0,,0,2.22546,0.46653,0.15939,118158,520,
2019,Laranja,63,C,CH,Linguagens e Códigos,,8,0,,0,2.19056,0.99919,0.15098,97221,564,
2019,Laranja,64,A,CH,Linguagens e Códigos,,11,0,,0,2.67268,-0.28183,0.19225,87749,564,
2019,Laranja,64,B,CH,Linguagens e Códigos,,23,0,,0,1.78628,1.34891,0.18079,88306,520,
2019,Laranja,65,C,CH,Linguagens e Códigos,,11,0,,0,2.02759,0.56987,0.1785,95413,564,
