NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
180007189888;2018;2;M;0;1;1;2;0;2;1;0;3548708;São Bernardo do Campo;35;SP;2;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;449;453;458;462;490.2;618.3;589.3;551.7;BEBEAAEBADBCBDDBEBCCBCDCEBDACCCADCBEEBDCACAAB;EABABBDEEAEBBAABADADACBDEDECEDAEADEBACBBAEDCE;BCDEB99999EDDACEABACCEADDBECAEEDDBCABBEDAABDBCDBCD;CCDBEEBDBDEEDCBEAADBCEEADECBDAEBDCBBDACCEAAAA;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;140;120;100;600;E;B;C;D;4;E;A;B;C;A;B;B;A;B;A;A;A;B;B;B;B;D;A;B;B;B;A
180007189891;2018;6;F;0;2;1;1;3;1;1;0;;;;;;;;2800670;Boquim;28;SE;1;1;1;1;447;451;455;459;403;577.7;486.9;501.2;DCDDABBBBADEEBBCEEEEEEEBCBEADAACDDAEACAAAAAEE;CCAACEBAEABEAAAABEACCDBABECEDEECAECCDADADBEAA;99999BDCDDDACBEEDCBBEBBDCEBBCEDBECEACCCEEABEBBCADB;CDEDECAADAEBEEDAEAAAADAAADABCDEAAAAEEDEBDBDCC;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;80;40;40;100;20;280;B;C;A;A;4;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;A
180007189892;2018;4;M;0;2;2;1;1;1;1;0;;;;;;;;2301901;Barbalha;23;CE;1;1;1;1;447;452;456;459;438.2;522.2;491.6;594.3;ACEBCAABDDDABDBABABBCBABCCDBEAABEBDBABCEBCEED;BACCCAAAAEAEEEBEABEABCAEAECACEADBBDCBBDABBAEA;99999CDBACEBBDDABAAABABAAEABCECEABBCBADBBCDEECAECB;AEBBEDCABDABEDDABBAAEDBADAEABCDBDDACEAEADADDD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;80;60;120;60;440;A;A;F;F;3;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
180007189893;2018;11;F;1;3;1;1;12;1;1;0;;;;;;;;5208707;Goiânia;52;GO;1;1;1;1;448;451;455;460;452.5;629.6;542.2;609.6;ACDCDECBABEBBCCBDADCBDEDDBABCCBECAEDBCDEBACCE;ADADDBDBEBBEDEEBBEECBDCCADAADAEABABAEACAEBCAE;99999CEADBDAEBBBEBADDCAEBABBEBCCAAEDBBACDAEECBCCBA;DCEDABABDCAEDECBEEBEEAEDCCEDABEEBADADDBAEBCAC;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;80;80;100;0;380;E;D;B;D;3;C;A;B;C;B;A;B;B;B;A;A;A;B;B;A;A;C;A;A;A;A;A
180007189894;2018;2;F;0;1;1;2;0;2;1;0;1302603;Manaus;13;AM;2;1;1;1302603;Manaus;13;AM;1;1;1;1;448;453;458;460;419.3;604.2;418.4;558.7;EDAABECCDBEDDCDABDBDACDEDACEDDBCDBDDCADACECDA;EACCDBDADAECCDDAEABCCCDBAECBCBBEBADCCDBEEABDE;ECABB99999EBCBCECDABEAEDBCBCDEEDEACDEDBBCACBBDECAB;BECEADCBEDADCDADCBEABBCCDECBDBEDADECBDCCEABCB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;120;100;580;D;D;C;B;2;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;A;A;A;A;B;A
180007189895;2018;3;F;0;3;1;1;1;1;1;0;;;;;;;;5002704;Campo Grande;50;MS;1;1;1;1;450;451;455;461;410;571.5;464.1;429.3;BDCAECDEBCCEDADADEDEACBBADDCBCADCCEECBAACBBAE;ACBECBAECBEABEABBCDCADCDCECBDEEAEDBAADAACBABD;ECBBC99999ABDEDEBCACDDDDBABEAEEBBEEABEABDABCCBADEB;CAEAEEBEAEBADBCADEDADCBABDBEAACBCBBDCEBCADBBA;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;100;120;120;120;40;500;B;D;F;B;6;C;A;B;D;B;A;B;B;A;B;A;A;A;B;A;B;C;A;A;B;A;A
180007189896;2018;1;F;0;1;1;2;0;1;1;0;;;;;;;;2613701;São Lourenço da Mata;26;PE;1;1;1;1;449;454;457;462;536.3;644;585.8;509.5;AAABBBDBEBCEBADAABBBDECCBBABDBCECCEBCDBCDDAAE;AADCAEBDCAEBBCEDAEABEDAEDEABCEAECDEBBCCDACACD;CBEEB99999ECECCEDBEDEAABABDEDAADBCBDEEBBBCEDEBBAAD;CDADADCCCAEBAECBADCDCCAEBBAEEDBADEEACCECEEBBD;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;140;120;120;140;100;620;D;E;F;F;4;C;A;D;D;B;A;B;A;A;A;B;A;A;C;B;A;D;B;B;B;B;A
180007189897;2018;5;M;0;1;1;1;3;1;1;0;;;;;;;;2408102;Natal;24;RN;1;1;1;1;447;453;458;459;469.4;443.8;563.9;659.1;ADCBBACBEADEBDBCCBDCCEAADDBBBCCCBEBCDBDEBAECD;EDADDECDAECBDAADCDADDDAABBEEADADCDDEBDBAEDDEE;99999EBCBAABECEDBBCAABBAABECEEBACAAABCDBCEBAECABDD;BBECACEEBAABBADBDCBBCBDADCECCBEBBDBAEADBCCBDB;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;100;40;40;100;40;320;A;B;C;A;5;E;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;A;A;A
180007189898;2018;2;F;0;3;1;2;0;2;1;0;5006606;Ponta Porã;50;MS;2;1;1;5006606;Ponta Porã;50;MS;1;1;1;1;450;454;457;461;562.2;577.4;556.2;630.9;BCBCBEBEEDBBACEADBDBDADEBDCCBCCABDCDBAAEBCDCD;CABCABBBDAAEAAEDAEABACADACEADBACDCA..........;99999BEDCDECBCDCBBCAAAADDBDBCEEEAACCEACBABBDACBECD;EBBDAEBACBCDCCABADDBEBDBCEEDBEAEDCCBADCDADBBE;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;120;120;100;100;560;E;F;D;D;6;F;D;B;E;C;A;B;A;B;B;B;A;A;B;A;B;E;A;B;B;B;A
180007189899;2018;11;M;0;3;1;2;0;1;3;0;;;;;;;;2408904;Parelhas;24;RN;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;2;B;A;B;B;A;B;B;A;A;A;A;A;A;B;B;A;B;A;A;B;B;A
180007189900;2018;2;F;0;3;1;2;0;2;1;0;2903409;Belmonte;29;BA;2;1;1;2925303;Porto Seguro;29;BA;1;1;1;1;448;452;456;460;469.8;559.7;465.2;599.1;EEDEABADBBBCBBCAADDEEEADCAEBAECBBACCEBECCEAEE;AAEDBEDABEBEEADCAEDBEAAEDEEADDACDDEDDADBADEDB;BAECC99999EDEEAEBABACEEBBACCDAACBBACAEAAAEDCAAAADD;AAAECCEBDDADDABBCBECEDEDEDABADCCEDACDDBCAEDBA;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;120;80;560;E;E;B;A;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B;B;A
180007189901;2018;3;F;0;3;1;1;1;1;1;0;;;;;;;;3538709;Piracicaba;35;SP;1;1;1;1;450;453;458;461;464.7;655.2;583.4;620.7;BCEBACACCCCCDCDDDCBADCCBDCECADEABCEAAABEECAEB;DCBADEBEDAEDCDAEACCAEABDEADDEDCECAECAABCDABCE;DEDEB99999BACAACABCBABADBBECEACDCBCDBEADBACDACAAAC;EAEEEEACBEEACBDDACDAEACBDDABADCBDADCAADDBCDEE;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;140;160;140;140;160;740;F;E;C;C;2;G;A;B;C;B;A;B;B;B;A;B;A;B;C;A;B;C;B;B;B;A;A
180007189902;2018;6;F;0;3;1;1;1;1;3;0;;;;;;;;2910800;Feira de Santana;29;BA;1;1;1;1;449;451;455;462;386.2;533.2;468.9;469.7;ECBCABBDEECBDADBCBCCBDEAAACBCEECADAAEBAABBDBB;ACDBDDADCADCDEACBCECDEEADEDBBABCAEBDDACAECCEE;99999BBDBDCCDDBAABACBADACABAEDEEEEAEBECAEBCBBBADBB;CDAAEDEADBDBDEADABDCAEBEEDEAAABEAEADABCEBEBBE;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;100;40;40;100;40;320;H;H;F;F;3;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B;A;A
180007189904;2018;5;F;0;3;1;1;3;1;1;0;;;;;;;;2708402;São José da Tapera;27;AL;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;A;A;A
180007189905;2018;16;M;1;3;1;1;12;1;3;0;;;;;;;;2911709;Guanambi;29;BA;1;1;1;1;449;451;455;462;495.7;562.6;460.2;394.5;DCAECBBDECBABCCBCBCEDEDAEBDCDBBDEAAAEBBCEADCD;BEAEBBBACBBEEEBCDBDAACCADBEBDDCAEDACAACAADCDA;CCCCC99999EACBCDABACEAADBCDDBABCAAAABAACDBBADBCDAA;BBBBBBBABBBEBBBBCBBBEBBBBBEDAABEDABABBBCBEBAA;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;100;40;40;100;0;280;B;B;A;A;4;E;A;B;D;A;A;B;A;A;A;B;A;A;A;A;A;B;A;B;B;A;A
180007189906;2018;5;F;0;1;1;1;3;1;1;0;;;;;;;;3101607;Alfenas;31;MG;1;1;1;1;449;451;455;462;499.8;617.5;560.8;517.1;EBDCDCCDCDDBEADABBDBBACCACABEAAACAEDBAEACABCE;BDDACACAECBEEBABBAECCBAADBBCDAEAECBDEDCADBADE;BBEAD99999CDCEABAAEDDBEDEAAAEDACCDEDABCCBCEABEEDDA;EBBCADACAAEDCCCEABDAACBECDABBDEEABADCEDCCDACA;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;120;100;120;80;540;E;E;D;B;4;G;A;C;D;B;A;B;B;B;A;B;A;B;C;B;B;D;B;B;B;A;A
180007189907;2018;3;M;0;3;1;1;1;1;;0;;;;;;;;3171303;Viçosa;31;MG;1;1;1;1;448;454;457;460;574.7;612;467.6;565.1;AEADECEBCDABEEBADDDEADCBDCEEECACAADECCBEAECAD;AEECAABAADAEBDEDAEA.EDEBEECDEDCCA..BADBBAADAB;CBBEA99999BBEDCCDBCCBBCBBBCDEAABBCCEECBAAEBAEACACD;AADABEBBCBAADDCBAECBECDEECEBACCEDDBEBCBDDEAAB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;40;40;120;40;380;C;B;A;A;6;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;A;A;A
180007189908;2018;1;F;0;1;1;3;0;1;;1;;;;;;;;2512101;Pombal;25;PB;1;1;1;1;448;454;457;460;465;503.6;478.7;489.9;AABAEEEBEACBCBBDADCEBCECAEDEEABEDDCBBEBEBBCEA;ADECADEAACCDCBDBADBCCEACEEAAEAAAEAAEECBCDBEBB;99999BBBEEBEADDABEEDEBBCDAAEAAABDCEDEBEDAADBACEDBB;CBADCBBBDEACDDBBCECEADDDECADCEAADDACDDBDCDAAB;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;160;120;120;100;640;B;G;B;D;3;C;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;C;A;A;B;C;A
180007189909;2018;7;F;;1;1;1;4;1;1;0;;;;;;;;3516309;Francisco Morato;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;F;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;A
180007189911;2018;13;F;1;3;1;1;12;1;1;0;;;;;;;;3518800;Guarulhos;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;2;D;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;B;A;B;B;A;B
180007189913;2018;4;M;0;2;1;1;2;1;1;0;;;;;;;;1600279;Laranjal do Jari;16;AP;1;1;1;1;447;453;458;459;464.3;616.2;513.6;672.4;BBEDCACBECAADDADAECACBDDEDCACBECBCECDAAEABBED;ECBADBDADBEDCDEAAEDEACBAEBADECCECADBAECBDBAEC;99999EDCCCAEBADEDEBDECBBADEAECBDCAEABDBAEACDABDADC;BCDDDBCBEAADCDECCDAEBCBCDCEBAEDDBDEAECDBBDCEA;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;120;80;560;D;E;C;F;3;F;A;B;D;B;A;B;B;A;A;A;A;A;B;A;B;D;A;B;B;A;E
180007189914;2018;3;M;0;3;2;2;0;2;3;0;2920809;Marcionílio Souza;29;BA;2;1;1;2914703;Itaberaba;29;BA;1;1;1;1;449;452;456;462;372.1;444.9;489.9;517.1;CEDDDBACBCCCDBDABAEBCDCDCCCBDDEAEEBEBBCBDACDA;BABCCEDBDADCCEDBCCCEACBDCBCBCBDBBDBACBDBCADCB;CDBAD99999EDEEDECBDCBDEBBABCEBACBECBCDDAECEEADCBBE;DCACCCDACBEBCDACABCBCEADCDCCEDCCBCCCCADADEBCA;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;100;40;40;60;40;280;A;A;A;A;4;B;A;B;D;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180007189915;2018;11;M;0;3;1;1;7;1;1;0;;;;;;;;2307650;Maracanaú;23;CE;0;1;1;0;;453;458;;;602.8;421.7;;;ECBABEEEDEEDABBEAEEAECEEDDBBEEBEACBDCCAEDCDDC;99999BCEBBBBAEBEABAAACEEDDEECCEEEEBDCADEBCBCCDBCEC;;1;;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;;1;120;120;120;100;80;540;C;B;D;D;7;C;A;B;C;A;A;B;A;B;B;B;A;A;B;A;A;B;A;B;B;A;A
180007189916;2018;4;M;0;1;1;2;0;2;3;0;3538006;Pindamonhangaba;35;SP;2;1;1;3538006;Pindamonhangaba;35;SP;1;1;1;1;449;454;457;462;441.7;607.3;580.6;631.9;AEBCBBBACDDEBEDABCEACCDCCEDBBAECEEBCAEACECABE;CEBCABBDAAEDBEAEDDADECCEDEEBEECDAACBBCBDAAACE;99999CBDCBACDDCABACEEBBAAEDBBABDCDECECEBADBEABDEED;BDBBDCEBEBCAEDBDAADBCBABEEBACEDBEEBACDEAECDDC;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;100;40;40;100;40;320;G;F;E;E;5;J;D;D;D;B;A;C;B;B;A;B;A;A;E;B;B;C;A;B;B;B;B
180007189917;2018;5;F;0;3;1;1;1;1;;0;;;;;;;;4105805;Colombo;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;C;B;4;E;A;B;C;B;A;B;A;B;A;B;A;A;B;B;B;D;B;B;B;A;A
180007189918;2018;14;F;2;3;1;1;12;1;1;0;;;;;;;;2611606;Recife;26;PE;0;1;1;0;;454;457;;;555.6;480.2;;;AABCCABBCAEDBEACCCADDCEDEAAEEBAADCCBDAEBADCAC;99999BAAEACDAAEAEEEBEAAAAEEADBDEADBABCBABDDBACBCBE;;1;;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;;1;80;40;40;80;0;240;D;B;F;B;4;C;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;C;B;B;B;A;C
180007189919;2018;13;M;1;2;1;1;12;1;1;0;;;;;;;;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;D;C;B;4;D;A;B;C;B;A;B;A;B;A;A;A;A;B;B;A;C;B;B;B;A;C
180007189920;2018;5;F;0;3;1;1;2;1;;0;;;;;;;;2203909;Floriano;22;PI;1;1;1;1;448;454;457;460;513.6;611.9;571.1;535.8;ACBEDDBEBBBCBEADACBECCCBDACABBEDCCDBBCCEAEBEE;BEDCAAAADACDBEEAAEADBEEBDEABECEADCECBBBCBEDEE;99999DBCEDACACDABCAEDBAADBDADACBABBDECBCADAAABCACD;CABDBDABDCAEDCEBBEDEEBACECDDCCCCCBACBABCDBBBB;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;140;120;160;100;640;E;E;C;B;4;F;A;B;D;B;B;B;A;B;A;B;A;A;B;A;A;E;A;B;B;A;A
180007189921;2018;4;F;0;3;1;1;2;1;;0;;;;;;;;2800308;Aracaju;28;SE;1;1;1;1;450;452;456;461;530;616.3;581;558.9;DACCECBCEBCEABCCBCDEAADEDCDBDEDCBDECCEACCDCEB;EECBAADBDDDECADAEEEDBCAEBECDEEAADBEBAEADEADCC;99999CCBEEEBEDBABBAEDABBAABADCCDAEDEBEDBDDDACDCEEB;EBECAEABACBDCCCBDADDEEBCCDACEDBADABDCCDBEDDEB;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;160;140;120;160;120;700;E;F;D;D;4;H;A;C;D;B;A;B;A;B;A;A;A;B;C;B;A;D;A;B;B;A;B
180007189922;2018;11;F;;3;1;1;1;1;3;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;C;B;4;E;A;B;C;A;A;C;B;B;B;B;A;B;D;B;A;C;B;B;B;A;A
180007189923;2018;11;M;0;1;1;1;11;1;;0;;;;;;;;3151800;Poços de Caldas;31;MG;1;1;1;1;450;453;458;461;553.5;587.1;569.7;533.7;BABCEABEEDCBAEDABCCCCDCEACBEDEDBBDAECEDEBCAED;EAEADBECAAECCDAAADCDADAEAAACEBEEADEABACADEAEA;ACDEB99999DCCCACBBDCABBAABBECABDCAEEBDCDAEEDEECDAB;EAEAAEDCABDACBDDAADAECADBDABADBDAABAAABBADDDC;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;140;120;120;120;80;580;C;D;C;C;3;G;A;B;C;B;B;B;B;B;A;B;A;B;C;B;B;D;B;B;B;A;A
180007189924;2018;5;F;0;1;1;1;3;1;;0;;;;;;;;3302700;Maricá;33;RJ;1;1;1;1;447;453;458;459;576;583.1;566.9;497.6;EDCDDACADEBDBECCAEACECECDCDACEBCCEAEBACEDDBBA;CBCADECEEAEBBDAEAECAAEACCDEAADBECECCAEABECAEC;99999DCCBBDEEADEBACCCEADEBEDECCDCBBBCDEBBEDDBCABAC;BCEBDDABECEDADDBDCAEBDAACDCBEDABDCEACBDBDCAEB;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;160;40;40;140;40;420;H;E;D;D;4;C;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;D;A;B;B;A;A
180007189925;2018;3;F;0;4;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;448;451;455;460;513.7;676;629;536.3;BAADEECCABBBBCCBCABDDEDDDEBDEBABAACEBCBCAEBBE;EDCADCDDEBCEBEEEBCEBCECABEBEDAEADCEEAACAABCDA;BBDEC99999CECBDBDBAEDCDDDDDABDEAACBDBECABEDEBAAADE;ADCCBCDBCA**ABEEEBDABDADAEAACDDEBDAECCADBCEAB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;180;180;120;160;100;740;F;F;E;B;4;E;A;C;D;B;A;C;C;B;A;B;A;B;E;B;B;E;B;C;B;B;A
