NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062;Q063;Q064;Q065;Q066;Q067;Q068;Q069;Q070;Q071;Q072;Q073;Q074;Q075;Q076
140000001860;2014;12;M;1;0;1;1;2004;1;1;;;;;;;;;;;;2507507;JOAO PESSOA;25;PB;1;1;1;1;202;198;204;208;552.1;694.8;635.3;576.5;DABCEDCAECECABCDCCCECBDBEDDDBCEDCEBDCDBCDCDCD;ADBBDAADBABBCEACEBCADDEEBECCEADECBDBACBCDACCE;DECEEBDADDBCDCDABABCBBDECCCBEDDEBABBDCCDCDCBE;CDCBDDAAEBDBCBCACCCBCCDBCCDABCBCDADBBEECCCABC;1;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;140;40;40;140;40;400;B;C;F;3;D;B;B;A;B;A;A;A;A;D;D;B;A;D;D;D;A;A;5;0;;5;0;0;0;B;A;A;B;A;A;A;A;A;A;16;E;5;5;5;5;5;A;B;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000001861;2014;5;F;0;1;1;1;2011;1;1;;;;;;;;;;;;3507506;BOTUCATU;35;SP;1;1;1;1;200;196;206;210;454.1;529.2;528.2;474.8;DDCBABDADAADCCADADAABECEBDCBBABCBEDCECBEADCEA;CACEAEBECAECCCBAEAAECEACEBDAEDACEBCACCEDDEDEE;CABCDBECDCBDCCEAADDCEBACBEDCEBEEAABABBDEDDBEA;ADBCDDCCABCAEDEBEECBADDCECBEEAECAACDBCAECBACE;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;120;120;120;120;120;600;I;G;F;2;C;B;C;A;A;B;A;A;A;D;A;B;A;A;A;D;C;A;1;1;;5;5;5;4;B;A;D;B;A;A;A;A;A;A;19;E;2;1;4;3;3;B;B;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001862;2014;9;F;0;3;1;4;;;;;;;;;;;1;INSTITUTO FEDERAL DO ESPÍRITO SANTO - CAMPUS SERRA;32;ES;3205002;SERRA;32;ES;1;1;1;1;200;196;206;210;478.5;565.1;521.8;605.2;CACBBDCEBDCECCAEBDCACEEEBCBCBEABBCDDAADECDDDB;AAECAEBBCABCACDDEEBBCDEEBBAABABABDCDCBEEDADE*;AAADCBBCBCACCCDDDADBEAEDCDCDEBCEEAADBEEBDBECD;ADCAABCCCCDDBEABABAABDDBECDDDBEBABDEDA*ADBABB;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;80;80;80;60;60;360;F;E;D;4;A;B;A;D;D;A;A;A;A;D;D;B;A;A;D;D;A;A;5;2;;5;5;5;5;A;A;B;F;E;A;A;A;A;A;17;E;2;5;5;5;5;B;B;B;B;B;B;B;B;;;;;;;;;;A;B;B;B;B;B;A;A;B;B;B;B;D
140000001863;2014;11;F;1;3;1;1;2005;1;1;;;;;;;;;;;;3118601;CONTAGEM;31;MG;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;B;C;E;3;C;B;A;D;D;D;A;A;A;D;D;B;A;D;D;D;A;A;5;5;;5;5;5;5;B;A;A;B;A;A;A;A;A;A;17;E;5;2;5;5;5;A;B;B;A;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000001864;2014;14;M;0;3;1;1;2004;1;1;;;;;;;;;;;;2103000;CAXIAS;21;MA;1;1;1;1;199;195;205;209;426.7;545.3;416.9;439.8;DDBBDBEACBADEBAABBCCDDDEEAAECCDEAEEACDCCEBBAC;ACADBBACEEAEDBADCCAEAABADEBEBAAACDACCDBCAEBAC;DEDAB*DBDBEEBBCDBECABCDECCBEDBCCBDDBEACEAEADA;ECBACDEBCDBACCDEABCDDCEEDBCBCABCBDDEBACDECDEB;0;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB;ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD;7;120;100;100;80;80;480;A;A;A;1;A;B;A;A;D;D;D;D;A;D;D;A;D;D;D;D;A;A;5;5;4;5;5;5;5;B;A;A;B;A;B;A;A;A;A;25;B;5;5;5;5;5;A;B;B;A;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000001865;2014;5;M;0;1;1;1;2011;1;1;;;;;;;;;;;;3552403;SUMARE;35;SP;1;1;1;1;199;195;203;207;617.8;753.6;611.6;659;ADDDDCBE.CDADCCBABDEBEEEEEDDEBCDAEEABBCDBAECE;ECEDADADECAABBECBCCDADBAADEECAEDECEDCCBEBABCA;ADADCBCBCDCDEBCEEDEBBCEEDACCEDDCABBEEAAABEADD;EECDEEBBEEEABDCBBCDCDCDBBADECECCABDDAEADBCECD;0;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;160;140;140;160;120;720;E;G;I;4;D;B;A;D;D;A;A;A;A;D;A;C;A;D;D;D;A;B;2;2;;5;5;5;5;B;A;A;B;A;A;A;A;B;A;16;C;5;0;0;5;5;A;A;B;A;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001866;2014;4;F;0;2;1;1;2012;1;1;;;;;;;;;;;;3516408;FRANCO DA ROCHA;35;SP;1;1;1;1;200;196;204;208;550.4;609;583.7;519;AAEDDCCCCEEEBCACEEBBCBDBAEBCBABCBABDEEABDEDDD;AEEEAABAAAEBDDEAEEBCCEECEADEBECAABADCACDBADEC;DEBDCBEBDEECCDABBEBCBBBDDACCEDDEBABEDCCDCDCEC;CDABDCBABBBBCDBEDBBDBBDDCCDCEBCAABABEDECBDEAE;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;120;140;120;140;80;600;I;G;C;4;A;A;A;A;D;A;D;A;A;D;A;B;A;D;D;D;A;B;5;5;;5;5;5;0;B;A;A;B;A;A;A;A;B;B;16;C;5;0;5;5;5;A;B;A;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001867;2014;15;F;0;2;1;1;2013;1;1;;;;;;;;;;;;2211001;TERESINA;22;PI;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;A;A;B;4;D;B;A;D;D;D;D;D;A;D;D;C;D;D;D;D;A;A;5;5;;5;2;5;5;F;E;A;B;A;A;A;A;B;A;14;C;5;5;5;5;5;A;B;B;B;B;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000001868;2014;12;M;0;1;1;1;2012;1;1;;;;;;;;;;;;2927408;SALVADOR;29;BA;1;1;1;1;200;196;203;207;551.1;657.8;597.1;553.3;DAEBBECCDEAEBDAAEDADDEEECDACBAAEDEECAEBEDBDDA;AADAAABBAACBABDAACACCEECCBDEBBCAABBCCDEABADEC;DAACABCECDCDDBCEBDEBBCBDCDCCBDBCABBCBEAABDBDE;EDCDEADDCEAAADAEABECBECCADCDEACCABCBACCCCCCCC;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;140;120;140;160;120;680;B;D;E;7;A;B;A;A;A;A;D;A;A;D;A;C;A;D;A;D;A;B;3;2;;5;0;1;1;B;A;B;E;E;A;B;B;B;B;19;E;5;5;3;3;2;B;B;A;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001869;2014;2;F;0;3;1;2;;1;1;3303500;NOVA IGUACU;33;RJ;2;1;1;;;;;3303500;NOVA IGUACU;33;RJ;1;1;1;1;200;196;204;208;448.9;610.6;598.1;479.4;EDEDBBEECEDABBDECACCBBCEDDACBCADBCDEEDCBBDBEE;AADECABBAACBADEBAAACCEECDBCEABEAABCDDCAABADCC;BEECDBEADDABEEAEBEBCBCAEBCCAEDDEBABEECDDCDCBC;CABADDEACECBDDCABCDBDEABAACDBDBCCABBECEEABDED;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;120;140;120;120;120;620;I;E;E;4;B;B;A;A;D;A;D;A;A;D;A;C;A;D;D;D;B;C;5;3;;5;2;5;5;B;;;F;;;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140000001870;2014;5;F;0;3;1;1;2012;1;1;;;;;;;;;;;;2611606;RECIFE;26;PE;1;1;1;1;202;198;206;210;387.8;445.6;494.2;378.5;BABCDBCCEABAECAECADDCABBACDCBEAEAACBDDCBEACBC;CEBEACCABADBBADBBCABCCBACECAADDBCBACDDAEBBACA;DBBBDBACCCBACCEDDADDECDBBEDAEBABCACCDDBABBBBC;ABCEBAEEDCAAEBACDBABDAEBDBCEDEBAAABCABCDCDBAE;1;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;80;40;40;60;40;260;A;A;B;4;D;B;A;A;A;A;D;D;A;D;D;A;A;D;D;D;A;A;5;5;;5;4;5;3;C;A;A;A;A;A;A;A;A;B;18;A;5;0;5;5;5;A;A;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001871;2014;13;M;1;3;1;1;2004;1;1;;;;;;;;;;;;3304557;RIO DE JANEIRO;33;RJ;1;1;1;1;200;196;203;207;541.1;560.5;485;589.6;AAEBBCDCAEEEBDCDAEBEDBCDCBBCEADEABDCAEADBEADA;DADAAABEDACEABBCAAECEAECCADBADAACEADBCEEEDDED;DAECBBCBEDCDECCBACADBCADEABEBAEACABEDADABAECA;CDCCECCEBDDBBDBDACECDAADBAEDECCAACCAACDCACDBA;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;100;120;120;100;60;500;B;B;F;4;D;B;A;A;A;A;A;A;A;D;A;B;A;A;D;D;A;A;4;5;;5;5;5;2;D;A;B;D;E;A;A;A;B;A;13;E;5;5;5;5;5;B;A;B;B;A;A;B;;;;;;;;;;;;;;;;;;;;;;;
140000001872;2014;15;M;2;1;1;1;2004;2;1;;;;;;;;;;;;3303302;NITEROI;33;RJ;1;1;1;1;202;198;205;209;579.8;676.4;609.4;468.3;CDBCEAEACBBCBAEDEAAEBECBDECDABCDACCCBDCEEACBD;AABBEAADEACBAECCCCDAEDEEDCCCBADECBDBACEAABCCE;BEACDBEBCDAABDDCBEAEDCCEBDEBACDACDEAECCBCCDCB;ABBABCDEEACBDBDCEBDBBDCCDCABBEDCAABCDDBCCEAEA;0;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB;ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD;7;160;160;160;160;100;740;H;G;H;2;C;B;A;A;A;A;D;A;A;D;A;B;A;A;A;D;A;A;0;0;;5;0;0;0;C;A;B;B;A;C;B;B;A;B;20;D;0;0;5;5;5;B;B;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001873;2014;16;M;1;3;1;1;2004;1;2;;;;;;;;;;;;2602902;CABO DE SANTO AGOSTINHO;26;PE;1;1;1;1;201;197;206;210;505.9;612.1;554.6;585.9;DDBDBECADDDCDCBACACDEEBADCEEECBCDECBABEEBECBA;ADECECACCEDADEBAACADAAAEEEAEECCABEAEAEBABAABB;DAEEEDECDDEABCBDAADBCBABBDADEBCECABDEBDADBBAE;BDCBCDCCDECAECCBDEABBBDACEBEABCCCCDCDDEADBEAB;1;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;120;120;140;140;160;680;A;B;G;6;E;B;A;A;A;A;A;A;A;D;D;C;A;D;D;D;B;B;5;5;;5;5;5;0;B;C;A;A;C;A;A;A;B;B;15;D;5;5;5;5;2;A;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001874;2014;11;F;0;3;1;1;2004;1;1;;;;;;;;;;;;5003207;CORUMBA;50;MS;1;1;1;1;202;198;206;210;544.1;478.2;481.9;394.6;BBDCDBEAECECEBCDCBDEDABADDDBBACDABBDADBBCACCE;AEEBADEBEBDCDAABBACACCDCEDDDCADAEEEACCACAACAC;BCBBCBADBAAABCACDDDACBABEDCECABCAAACDEBADBBCA;BBCBBBCBBDBCAEBABAABDDDADEADEBDAABAAABCDBBCAA;1;AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD;AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;120;40;40;80;20;300;C;C;B;2;A;B;A;D;D;D;D;D;A;D;A;A;D;D;D;D;A;B;2;3;;5;0;5;5;B;A;B;B;A;A;A;A;A;A;19;D;5;5;4;3;4;B;B;B;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000001875;2014;10;F;0;1;1;1;2004;1;1;;;;;;;;;;;;3549904;SAO JOSE DOS CAMPOS;35;SP;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;E;E;H;19;A;B;A;A;D;A;C;A;A;D;D;C;A;A;A;D;A;B;5;4;;5;5;5;2;B;A;A;B;A;A;A;A;B;B;19;E;3;0;5;5;5;A;B;A;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001876;2014;10;M;0;2;1;4;;;;;;;;;;;1;SECRETARIA DE ESTADO DE EDUCAÇÃO DO RIO DE JANEIRO;33;RJ;3304557;RIO DE JANEIRO;33;RJ;1;1;1;1;201;197;203;207;519.3;540;513.1;445.3;DDECBCCEDDBDDBABDABBBEBCCCEAEEBBDEADBDDBDACDA;DAECECBDCEDBEBBAEEBAABCEBBAACDCAEDEDCEBDCDACE;ADDEEBCBCCDDEBCEDCAECCEDDBCDBDCCCABEBEEEBBBBD;DDBCEACBCBCEBEBEDBDEDDBCACBBEEABAAADBDCEBCEDB;0;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;100;80;80;80;80;420;B;B;E;7;A;B;B;A;A;A;D;A;A;D;A;B;D;A;D;D;A;A;3;5;;5;3;5;5;D;A;A;F;A;A;A;A;A;A;19;D;5;3;4;5;3;A;B;B;B;A;B;B;A;E;A;B;B;B;B;B;A;B;A;B;B;B;B;B;A;B;B;A;A;B;B
140000001877;2014;6;F;0;1;1;2;;1;2;4314902;PORTO ALEGRE;43;RS;2;1;1;1;INSTITUTO FEDERAL DO RIO GRANDE DO SUL - CAMPUS PORTO ALEGRE;43;RS;4314902;PORTO ALEGRE;43;RS;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;C;C;C;3;B;B;B;A;A;A;D;A;A;D;A;A;D;D;D;D;A;B;5;5;;5;4;5;5;B;A;A;F;D;A;A;A;A;A;16;D;5;5;5;4;4;B;B;B;B;A;B;B;A;E;A;B;A;B;A;B;B;B;A;B;B;B;B;B;B;B;B;B;B;B;G
140000001878;2014;11;M;1;1;1;4;;;;;;;;;;;1;INSTITUTO FEDERAL DO PARANÁ - CAMPUS CURITIBA 1;41;PR;4125506;SAO JOSE DOS PINHAIS;41;PR;1;1;0;0;200;196;203;207;495;513;;;AAACCCDDDAADDCBDACEBDEAEAABCBCDEBBEDBEADBEDCD;ADDAACCAAAABACECAAAECAEAABBEDAAAAACEDAEAADCDE;.............................................;.............................................;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;;;6;0;0;0;0;0;0;C;C;D;3;D;B;A;A;A;A;D;A;A;D;A;A;A;D;D;D;A;A;4;5;;5;5;5;4;A;A;A;F;E;A;A;A;A;A;16;E;2;5;5;5;5;B;B;B;B;B;B;B;A;A;A;B;B;B;B;B;B;B;A;B;B;A;B;B;A;B;B;B;B;B;C
140000001879;2014;11;F;0;3;1;1;2012;1;2;;;;;;;;;;;;1500800;ANANINDEUA;15;PA;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;I;I;B;4;C;B;A;A;A;D;D;A;A;D;D;B;D;D;D;D;A;B;5;5;;5;5;5;4;C;C;A;B;A;A;A;A;B;A;25;A;0;5;5;5;5;A;B;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001880;2014;11;F;0;3;1;1;2008;1;1;;;;;;;;;;;;1302504;MANACAPURU;13;AM;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;B;B;B;3;D;B;A;D;D;A;D;A;A;D;A;D;D;D;D;D;A;B;3;4;;5;3;4;3;A;A;A;B;A;A;A;A;A;B;24;A;3;3;5;5;3;A;B;A;B;A;B;A;;;;;;;;;;;;;;;;;;;;;;;
140000001881;2014;4;F;0;1;1;1;2013;1;1;;;;;;;;;;;;2312908;SOBRAL;23;CE;1;1;0;0;200;196;203;207;396.1;570.2;;;ECEDBCBCAEBDADDDBBEABDCEECDAEBBBDACDCDDEBDAAC;A.DABCBBAAABCDCDEBAACEECEBBADBEABADCCBEEDBDEE;.............................................;.............................................;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;;;6;0;0;0;0;0;0;E;D;B;2;A;A;A;A;D;A;D;D;A;D;D;A;D;D;D;D;A;A;0;2;;5;1;5;5;C;A;A;B;A;A;A;A;B;A;18;E;5;2;5;5;5;B;B;B;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001882;2014;11;F;1;1;1;1;2004;1;1;;;;;;;;;;;;3304557;RIO DE JANEIRO;33;RJ;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;0;;;;;6;0;0;0;0;0;0;C;G;C;3;D;B;A;A;D;A;D;A;A;D;A;A;A;D;D;D;A;B;5;5;;5;5;5;5;B;A;A;B;A;A;A;A;B;A;19;E;5;5;5;5;5;A;B;B;B;A;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001883;2014;8;M;0;3;1;1;2011;1;1;;;;;;;;;;;;2611101;PETROLINA;26;PE;1;1;1;1;200;196;206;210;442.4;572.3;577.5;563.7;DBBEDECCADAACDEDBEDBEEEDBBCEBCCDBADCDDADCCBEC;AADBAABBAACCADEAABBEBEECEADEEDECDABCABDDEAEDC;CBBCCBEDDCBCDCDABDEBCAACEDCBEDCEBABCEBDCDDBAB;ADCADBCCDCBEEDBBEDCAADBADCBDABCBDBCBEABDCBDCB;0;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB;DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB;7;120;120;100;120;80;540;E;G;F;5;D;B;A;A;A;A;D;A;A;D;D;C;A;A;D;D;B;B;3;5;;5;2;5;5;B;A;B;D;B;A;A;A;B;A;20;E;5;0;2;5;5;B;B;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001884;2014;3;F;0;1;1;1;2013;1;1;;;;;;;;;;;;3106200;BELO HORIZONTE;31;MG;1;1;1;1;201;197;203;207;580.5;646.5;588.6;569.2;EDEAADCCCDEABEEEDABBBEACCEEABEDDCBCADCCCBECDD;ADECECACCDCAEEBAACAECACEBCADBAAADDEDADBBCAADE;CBABABCBCDCBCBCEBCEBACCAAEDDCDDCCBBDCCAABEADE;BDCCBEBBBCCDDDB*BCDECDACDBEAACADADCAADDDBCDDD;0;EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA;ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;120;120;100;120;40;500;I;I;C;4;C;B;A;A;A;A;A;B;A;D;A;C;A;A;D;D;B;C;2;5;;5;5;5;5;B;;;B;;;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140000001885;2014;11;M;0;1;1;1;2007;1;2;;;;;;;;;;;;3106200;BELO HORIZONTE;31;MG;1;1;1;1;199;195;203;207;714.5;662.9;609.9;843.2;ADBDBBDEBCDCBBCEACEAAADEABEDDBDEDBCBABEDEACDC;ECCDADADECAACBCCBCCEDDBADDBECDADECABCEDDCADAA;CDBCBBCBCDCBCBCECDEBBCBDDABECDBDABBAABDABBADD;DCCDEECBBEDBBEADDCCBCCDDEAECAABEECBAABABDCECA;0;ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC;ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA;CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD;DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA;7;160;120;120;140;100;640;G;B;F;4;A;B;B;A;A;A;D;A;A;A;A;C;A;A;D;D;B;A;5;1;;5;0;5;5;B;A;D;C;C;A;A;A;A;A;25;C;3;0;5;5;5;B;A;A;B;B;B;B;;;;;;;;;;;;;;;;;;;;;;;
140000001886;2014;18;F;0;3;1;1;2004;1;1;;;;;;;;;;;;2927408;SALVADOR;29;BA;0;0;0;0;199;195;203;207;;;;;.............................................;.............................................;.............................................;.............................................;1;;;;;6;0;0;0;0;0;0;D;B;C;2;D;B;A;D;B;B;A;A;A;D;D;A;A;D;D;D;A;A;4;1;;1;1;1;3;A;A;A;C;B;A;A;B;B;B;15;D;4;4;5;3;3;B;B;B;B;B;A;B;;;;;;;;;;;;;;;;;;;;;;;
140000001887;2014;14;M;1;1;1;1;2004;1;1;;;;;;;;;;;;3304557;RIO DE JANEIRO;33;RJ;1;1;1;1;200;196;204;208;531.7;523.2;526.7;444.8;CAEDDBCCCBAADCBDBACBDECBCBADEBADBBCDCDADDAADA;AEDEAECBDAEBEDCAABBACBCCEABEBDACDAACDBDEDDBEA;DBCEBBEADEACAAEDBDCADEBCCBCCADCBAABCDBEDCBCEC;CCEDDCBBDDCBACEABCAACEBECBDCACBDDDBEEEEACABBC;1;DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA;AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC;ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC;CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC;7;120;80;120;120;80;520;C;B;B;3;D;B;A;D;A;A;A;A;A;D;A;A;A;D;A;D;A;B;4;5;;5;4;4;4;C;B;B;B;A;A;A;A;B;A;17;E;0;5;5;5;5;A;A;A;B;B;A;B;;;;;;;;;;;;;;;;;;;;;;;
