NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
170003334416;2017;9;F;1;2;1;1;7;1;;0;;;;;;;;4208203;Itajaí;42;SC;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;E;D;B;3;H;A;C;D;C;B;B;A;B;A;B;A;B;D;A;B;E;B;B;B;A;C
170003334489;2017;6;F;1;1;1;1;4;1;;0;;;;;;;;3127107;Frutal;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;C;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;A;A
170001673760;2017;14;F;2;3;1;1;5;1;;0;;;;;;;;5208707;Goiânia;52;GO;1;1;1;1;394;398;401;405;432.3;548.2;533.7;480.6;ACCBEBECCCBCADCABCBDEBDEDDDCDDADACBAEBEBCACEB;DABBAABABBBABDDEAABBDCCBBEBBEDCCCEBACDEEDDBBA;BBDDD99999ECACCADADBDDCBEAAADBCDDDEBCEDBEBCADDDBDA;CCDBDDAEDACABCDBDCCDCDBDACCBDBDCDCCBECCADEDCC;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;120;80;80;20;420;B;D;C;B;4;H;A;D;D;B;B;B;B;B;A;B;A;A;C;A;B;A;B;B;B;A;A
170003334490;2017;8;M;1;1;1;1;5;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;394;397;402;405;515.7;534.4;510.1;592.4;EEBCDECCACEAADDBCCECDBACCBCCDBCAEAAEBCCADAACC;BADCBCBDBCCEEEABAEBCDADEBDEEEBCADEBDDEEEADAEB;99999AACECBEEAECEEDDCDBAEABEDAECAABDEEDBEEBEDACDBE;CBABDBAEEEDCDCDBECBEAABEACEEADCAEABDBABDBDDCB;1;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;100;80;80;100;0;360;D;D;C;B;5;D;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;C;B;B;B;A;A
170003334491;2017;6;F;1;3;1;1;3;1;;0;;;;;;;;2516300;Sumé;25;PB;1;1;1;1;391;395;399;403;460.3;444.7;430;480.4;ADCCCAAEBBBDCDEBEADCBDEABDCAEBCDBCEACCDABECDC;BBCDBCEEDADEBCDADDDECBBADECEDBECBADDCCBCACDDC;99999DDEBBACADBAEDCECDBDEEDEACBBACCADDEBEECBEDACCD;DACBECDABBDEECADDCDBBCBEADBECDEDBECACBBDAEEDA;1;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;120;120;120;120;620;H;C;A;A;2;B;A;B;C;A;B;B;A;A;A;B;A;A;B;B;A;C;A;A;B;A;A
170003334952;2017;4;M;1;3;1;1;2;1;;0;;;;;;;;4101507;Arapongas;41;PR;2;1;1;2;;395;399;;;458.3;513.5;;;EDDEABEBDEDAEEDBEABDEDEABBCACEADCEABEBACECDAC;EECDA99999BDAECAEBEEBEDEEADEAEEEAEAEEDDDCDCDADDACD;;0;;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;;1;100;100;80;80;40;400;D;E;B;B;2;B;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;B;A;B;A;A;A
170001673761;2017;11;M;2;1;1;1;7;1;;0;;;;;;;;2700300;Arapiraca;27;AL;1;1;1;1;392;396;400;404;628.5;618.7;606.3;395;ACBBBCBEEDBCBCCDEDBABEEBCAEBADEEBCCEAAABDAEDD;CDCAEBDAECDBEBBACACACBDECDDBBEABABADDADEBDCDC;CDECD99999CCEBDAEDBECABBEEBEDDEDCDDBADABCACBEACBCE;CECBCBDEDACBCDADEBAECBEEBAACEADADDBCBCBCCBABB;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;4;0;0;0;0;0;0;D;C;C;B;2;F;A;C;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;B;B;A;A
170001665310;2017;11;F;1;1;1;1;8;1;;0;;;;;;;;3147907;Passos;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;A;B;3;C;A;B;C;A;B;B;A;B;A;B;A;A;C;B;A;D;A;B;B;A;A
170001670146;2017;2;M;1;3;1;2;0;2;1;0;3557105;Votuporanga;35;SP;2;2;1;3557105;Votuporanga;35;SP;1;1;1;1;394;395;399;405;581;609.3;555.5;452;EEBCAECDCABCAADEDECACBCEDBABBEBABAADEDAAEBEBD;CEAECCBEEAAEBEDAEBAECDBDBAEDADBAAEABDCADCCEDB;DCADC99999BDBADAADCEBBDEEACEEEDBBBAEADBACAAEBEDDBC;CBEDDCBCDBECDCACEBAEDBCBBEEADCEAACBAACBDBCCED;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;140;140;160;120;80;640;E;E;C;B;7;E;A;C;D;B;A;B;A;B;A;A;A;B;C;B;B;C;A;B;B;B;A
170001665309;2017;3;M;1;1;1;1;1;1;;0;;;;;;;;4111803;Jacarezinho;41;PR;1;1;1;1;391;398;401;403;497.6;536.5;463.6;584.4;ADCBEDDABDDEBEBEBAEDCACCADEBDCACDADEBBECCEBDA;BDAACDBEBCBACDBEAABACEDAEDCADDCBADCBEDECADCBE;EEDAB99999ACABCEDEDBDEEDAEDCDABCEBECABDBCDCAECBAEB;DCACDBEADCBCCBDDCDBBAADDCDEDBECADBCECABEBEACA;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;160;140;120;160;720;D;C;F;F;4;G;A;C;D;A;A;B;B;B;B;B;A;A;B;A;B;D;B;B;B;A;A
170001673762;2017;4;M;1;1;1;1;1;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;393;395;399;406;513.7;577.4;467;425.2;AACEEDACEDBBCDEACBDBBDECCDCEAEECDCEEEBBCBADAC;CDBADBCECABDCECAECAEBCBEEDDDEABAADCDEDBAECCEB;DCEED99999EEADBADDBDCAAEBEEADBDAACBBDEBCEADBCECDDB;ACBDAEADEEAACBCBACAACACAEDBCBBBDCCCEDBCADBDEC;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;140;120;120;120;100;600;D;E;C;B;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;B;C;A;B;B;A;E
170001670145;2017;4;F;1;4;1;1;1;1;;0;;;;;;;;4108809;Guaíra;41;PR;1;1;1;1;391;398;401;403;527.7;585.6;525.3;523.5;CDBDBADEBEEAAEBBEBACDCADADEAECBDBDDAEDDDADCDA;CAEABEBEBBAABBDEAADCCCDEEDCAECBCBDECBAACADBED;DCEED99999EEAECADBDBEEADEDEABBECCDBBAEDDBBBAEEDBDD;BADADACCABCDBBAEDBACDBBACEDABBDBCBADABDAEAEAA;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;160;200;200;160;180;900;E;C;C;B;6;D;A;C;D;B;A;B;B;B;B;B;A;B;B;B;A;D;A;B;B;A;A
170003335355;2017;5;F;2;1;1;1;3;1;;0;;;;;;;;3518800;Guarulhos;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;F;F;2;C;A;B;B;A;A;B;B;A;A;B;A;A;B;A;B;B;A;A;B;A;A
170001665312;2017;5;F;1;3;1;1;3;1;;0;;;;;;;;2609501;Nazaré da Mata;26;PE;1;1;1;1;393;396;400;406;421.5;495.9;500;540.5;CDCABEECCAEDBABBCAECBADDABCEDDDEBAEDCDBECADEE;ABCCAABBEEDBDAAABBEACBDBCDBBACAEACBDDAEECCEAD;99999EEECCCBEBDBEBADCBEDCDBEAEEADDDECDDBACEAADDBDC;CEABADEEBACDABCDABDEDBACBABECAEACBDDBEACEBADA;1;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;120;120;120;120;80;560;C;E;C;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B;A;A
170001665311;2017;12;F;1;3;1;1;11;1;;0;;;;;;;;2408102;Natal;24;RN;1;1;1;1;393;398;401;406;638.4;531.7;606.3;471;CCDADDAEBCEDBBCAEDCCBDEDDDCEEBCDCBDBBDCBBDDAA;ABBBEDBEBCEDEDAEBADECCDBBCCCDDDCCCCDDDDDCCCCC;ECDCC99999ACABDAADDCBDEDBAEACBACAABBAEEAEBCAABDBED;EECEAAEACEADCDCDBDDAEECEEDEEDCCDDDCDDCECBBCCB;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;140;120;120;120;120;620;H;F;F;D;2;H;A;C;C;A;A;B;A;B;A;B;A;A;C;B;B;C;A;B;B;A;D
170001670147;2017;5;M;1;3;1;1;3;1;;0;;;;;;;;3547809;Santo André;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;F;C;B;6;G;A;C;D;B;A;B;A;B;A;B;A;A;B;A;B;E;B;B;B;A;A
170001670148;2017;3;F;1;1;1;1;1;1;;0;;;;;;;;3512803;Cosmópolis;35;SP;1;1;1;1;391;395;399;403;589.5;604.5;534.5;514.7;CECBCAACBEBCCDBBBCECBCDCACCAACDABDCDABDDCECBD;CDADCAAEBABCBBDAACDABDBEBDEDDBBDABC.D.BCDCBCD;DDBDC99999BCAEBADDCDCEBECEDEDCAEBCCEADEBCABE.DCBBB;ADACBCBEDCCDEBDDDBCDCBEDCAEBBBC.DBAACBABBCECA;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE;DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;180;180;180;140;820;E;E;C;B;4;G;A;B;D;B;A;B;B;B;B;B;A;A;B;B;B;E;B;B;B;A;E
170001670149;2017;9;M;1;1;1;1;2;1;;0;;;;;;;;3501905;Amparo;35;SP;1;1;1;1;394;396;400;405;528.1;430.1;507.4;386.6;CEABDBADACAACEDDCCABEBBEEABEDDADEEBDCCEABBCAC;ECEDDECACCDDCBDCBAEEBABCAEDBBBCCAEDECBCABDDAC;99999BBABEDDECEDECAECABDCDBBABEBADBBCEEDACEEEDDBCE;CADDEEECEADCCBEDBAABECBEBDDCEACAECDADADBADBBC;1;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;120;120;120;120;80;560;C;C;A;B;7;D;A;B;D;B;B;B;A;B;A;A;A;A;B;A;A;A;A;A;A;A;A
170001670150;2017;6;M;1;3;1;1;3;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;391;396;400;403;474.5;384.8;543.5;539.7;CDEDABBEBBEDEDCBCBDADACABCCCCCEABDCADAADACEBE;CBCCDCBDCACAAABEBBDEDDBCDCEBBCCEACBBAABCEECAA;CDDCD99999DBEBDAEBABCDCBCDBCAAEDEADEEBAADCBBEBDBDE;DCDACDACCEBBEBBABEACCEACBCDDCCABDDCCDBCDECECE;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;120;120;120;120;120;600;D;D;C;B;6;C;A;B;C;B;A;B;B;B;B;B;A;B;C;B;B;E;B;A;B;A;A
170001670151;2017;12;M;2;1;1;1;11;1;;0;;;;;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;G;E;E;2;J;A;B;C;B;A;B;A;B;B;A;A;B;C;A;B;C;A;D;B;A;D
170001673763;2017;12;F;3;3;1;1;11;1;;0;;;;;;;;2502508;Boqueirão;25;PB;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;A;B;3;B;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;B;B;A;A
170005039286;2017;1;F;1;3;1;3;0;1;;1;;;;;;;;1504802;Monte Alegre;15;PA;1;1;1;1;391;396;400;403;474.6;369.1;376.5;369.4;CDEBCADEBDAAADDBDAABBBBDDCEBBBBCCDEDDBABAECDD;ABBBDAACCCEECACADBAECADEABBAACADCBADDCCEEEEDA;EAEBD99999AEDDCBDCEBBBEEDDCDDDCDBAECAEBDEEAECADBAC;CADABCDDAADDEDBBBACCAAABCCCBADACAACABBABEDADA;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;140;60;80;100;60;440;E;D;C;D;5;C;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A;C;A
170001673764;2017;11;M;2;3;1;1;10;1;;0;;;;;;;;3518800;Guarulhos;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;B;B;3;F;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;C;B;A;A
170005042279;2017;11;M;1;3;1;1;9;1;;0;;;;;;;;1505536;Parauapebas;15;PA;1;1;1;1;391;398;401;403;445.1;574.1;531.8;402;BDEEEBDACBBACABECADCACCABADBBDABCCBAABBADECCE;DDABBBBCBCEEBDDECEDDDAAAEAEAABDDDEBCBDAACDEED;DADEC99999AAABBADDDADAEAEAEAEACDCBBBDEBCEAEAEADBBB;AACCACCDBCBDCDBAABBACBABCEBBACEAAACDDCDEACDAA;0;DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD;1;120;120;100;100;60;500;D;D;B;B;5;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;A;A
170001670152;2017;10;F;1;4;1;1;8;1;;0;;;;;;;;3118601;Contagem;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;B;A;4;G;A;B;D;B;A;B;A;B;A;A;A;A;B;B;A;E;B;B;A;A;A
170003336656;2017;7;F;1;1;1;1;2;1;;0;;;;;;;;4308607;Garibaldi;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;D;D;4;H;B;C;D;C;A;B;B;B;A;B;A;B;E;A;A;E;A;D;B;A;B
170005042278;2017;4;F;1;1;1;1;1;1;;0;;;;;;;;3516200;Franca;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;A;C;3;F;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B;A;A
170001673765;2017;12;M;2;3;1;1;5;1;;0;;;;;;;;1501402;Belém;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;D;C;A;4;C;A;B;C;A;A;B;A;B;A;B;A;A;C;B;B;D;A;A;B;A;A
170001673766;2017;16;M;2;1;1;1;10;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;394;397;402;405;512.1;451;459.8;400.3;BDCDEBBCEDCBBABDBCADBEBCAEDCCDDBCDBCADBADCDBB;CABADCECCBCEBCDBACBDAECDBBACDBBABCDEACBADEBCA;99999BCDDBBCABDBDBCECBCCBDBCDCDDBBBEBCCBEBEDDBBCDE;CBCDBCCDEBECAEBCDECBCBBDBCBADBCDEDDDCBDCACBCD;1;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;80;120;80;80;100;460;C;B;B;B;5;C;A;B;B;A;A;B;A;B;A;B;A;A;B;A;B;D;B;B;B;A;A
170001670153;2017;11;F;1;3;2;2;0;2;1;0;2904308;Brejões;29;BA;2;1;1;2904308;Brejões;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;A;A;F;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
170001670154;2017;6;F;1;3;1;1;4;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;394;396;400;405;487.7;540;610.7;523.1;DCBDCEDABAAEAEDACCBBEAACDBDCEBDADECDDBAADEADB;CCDDDDDDCBDBEDBEAADEEBDCCDBBDEACCECDECBDEDAEA;EDDCD99999DCEBDAEEAEDAABDABEADBDEDDABDACCDCEDADBAD;BDABCCACEBAABCEEBBCADBBEBCCDEAEBBCDBEBCAACECD;0;EEAAECDCCDADAADECDCBCDAAEDEEBABCEDDCBEBAABCBB;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;BBDBADBEECDCCECAEBBDDEDDCCBBACADAEACEADABDECB;1;160;120;120;120;80;600;E;E;C;C;3;G;A;B;C;A;A;B;B;B;A;B;A;B;C;B;B;D;B;B;B;A;A
170005042280;2017;6;F;1;1;1;1;4;1;;0;;;;;;;;3543402;Ribeirão Preto;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;C;B;3;E;A;B;C;A;B;B;A;B;A;B;A;A;B;A;B;C;A;A;B;A;A
170001673767;2017;13;F;1;4;1;1;11;1;;0;;;;;;;;4106902;Curitiba;41;PR;1;1;1;1;393;398;401;406;668.8;685.6;624.6;809.6;CCEACABEADAEBCDAEEBBCAACEDEEDBDEABEEBBCBBADAD;AEDBEABDBBDACDBDCADBCCCAECEEEEBBBDBDBBAECBBED;DEECD99999ECABCAEDDCBEEDBBEADBBCEDBBAEDAEBCAEECBEC;EECDCAEDBDCBDCAECACBEDBDCABDDDEAABCEEBEDBBBEC;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;120;120;120;120;60;540;E;E;D;D;2;G;A;B;C;A;B;B;B;B;A;B;A;B;B;B;A;C;A;B;B;A;A
170001673768;2017;9;M;1;3;1;1;7;1;;0;;;;;;;;2207702;Parnaíba;22;PI;1;1;1;1;392;398;401;404;602.1;539.2;509.8;603.4;AEBBABADEBDCDBADAEBADDDDBDBEABCBBACEADDADDAAD;CDBACEBACACDDDDDBAEBC.CAADEAECEABDAADBAECDBAD;BDDED99999EABCEDEDDDDDDDEAEAEB.CDABBBBBEDABAABADBE;DECDEECCAEBBBCBCBDECDDACCDEDAACCDECDDCDDDDBDD;0;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;120;120;100;100;120;560;D;E;B;B;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;B;B;B;A;A
170005042282;2017;3;F;1;3;1;2;0;3;1;0;5208707;Goiânia;52;GO;4;1;1;5208707;Goiânia;52;GO;1;1;1;1;393;397;402;406;620.2;599.4;588.3;586.7;CCBDBDCEBCCBBECABDADDCADBBDECBCADAEADAABBADAD;ACBEDCDBECADEBABADBEEAAEACCDEDDAEDBABBEABABBD;DDEDC99999AEDADEDEDDEDBBCABCEABAAAADCBAAEEDDDBCEBE;BEBAAACABECABECEBDBBBAECEABBBDCAEDABABBEDBBAC;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;ECAEBCDDECADBEABDDBDBDAEBCCCCDEAEDAEBBEDABAEC;DDCDEEDBEECEBADEDEABEDBBBDBCCABAAAABCBDAEDEDDBCDAE;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;160;160;180;160;120;780;C;E;D;B;4;E;A;C;D;B;A;B;B;B;A;B;A;A;B;B;A;D;B;C;B;D;D
170001670155;2017;5;M;1;3;1;4;0;1;;0;;;;;;;;3170206;Uberlândia;31;MG;1;1;1;1;393;396;400;406;483.9;451.9;491.8;457.3;BEABBDABDADDCBDBABEDBBABDBADAEEBEAEDBECBDBDBA;ADAADEABAEBABDBBBCAACCACCCADBCBDAEACABDABCCEB;AAEAD99999BAABDABCAEBABCCEBAEDAADADDCBABCCAB*EEBEC;CEADAAAEBADEDBCBAAAACBDCACCCBBCCCCCECBCDADEBD;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;120;120;100;100;40;480;D;D;B;B;4;B;A;B;D;A;A;B;B;B;B;B;A;B;D;B;B;E;A;C;B;C;A
170005042281;2017;8;M;1;3;1;1;2;1;;0;;;;;;;;2918407;Juazeiro;29;BA;1;1;1;1;392;398;401;404;548.8;579.1;522.2;511.1;DCBBDDABEAECDDABDECECEDBADCEAEBCAEBAEDAEDEACA;AADADDBDBBDAEDDECAAADCCDEDCCABAEEBBEEDACAAEAD;99999BEEDDDCEBDADDABBEECCAEBDBBCDAEBEBBDEBDAECBBCB;BBCBEEABDBCAACBDDDECCEABBDCBCCBBCCAAADCBCBDCE;1;BCBBEBAAEDDCBDADEEBADECDCBCDAAEABCEEAAECDCCDA;DAEBEABDBEDACDDECADBCCCAECDEECAEBDBDBBAECDAEB;DEDCDBEEDEECABAAEDDCBDEDBAEABBBDEDBBCCDAEBCAABDAED;CCECEECDADBBDBBDBAEBDDABECBDCCDEDBBACAEADAEAC;1;140;140;120;140;80;620;F;C;D;B;4;E;A;B;D;A;B;B;B;A;A;A;A;A;D;B;A;E;A;B;B;A;A
170005042283;2017;3;F;1;1;1;1;1;1;;0;;;;;;;;3548807;São Caetano do Sul;35;SP;1;1;1;1;393;396;400;406;432.9;588.8;579;429.9;BABBDCEECCDEEBCBEDEADCDCDCADCECCEBCDDDECBCCBD;CDEADAACECCBCCDAEBECEBDCDDBEADDBABEDAACECEAEC;BEDCD99999BBDCDAEBBEDDBDEBBBAEEDADDABEABCDCEEADBCC;CEBCC.CEADBADABBCDAEAABADCAEBAEADBBDBBCADBAAA;0;CCDACDEEAAEABCDAAECDCBADECDEEBDACBEDDBCBBEBAA;CDEAEECAEBDBDBBAECDAEBCCCDAEBEABDBEDAADBCDDEC;EDDCDBEEDECCEBDAEDAEDAABEDBBADEDEDDABAABBDCBEABBCC;EECDCCECBDBBDBAEBADBECBDDABDEDEAADCCDAEACBBAC;1;100;100;120;120;100;540;D;E;C;B;4;A;A;B;C;B;A;B;A;A;A;A;A;A;C;B;A;D;A;B;B;A;A
