NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
200006066602;2020;8;M;1;3;1;1;5;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200004262343;2020;4;F;1;2;1;2;0;2;;0;3205309;Vitória;32;ES;2;1;1;3205200;Vila Velha;32;ES;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;B;D;4;C;A;B;D;A;A;B;B;B;B;A;A;A;B;A;A;C;B;A;B
200001963566;2020;11;M;1;3;1;1;4;1;;0;;;;;;;;2925303;Porto Seguro;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;B;C;2;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;B
200005606139;2020;6;F;1;3;1;1;4;1;;0;;;;;;;;2506301;Guarabira;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;5;B;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;A
200002478357;2020;9;F;1;1;1;1;7;1;;0;;;;;;;;2307304;Juazeiro do Norte;23;CE;1;1;1;1;598;567;577;588;379.6;534.6;529.2;475.3;DAABCEADEBBDBBDADAEBDCABCAEDECBEDCECEBBECDBED;AACAADEDAEBCCEBDABCAEACDBCAECBBADDCDBDCADEBDD;99999ADEACBADBEBEEDBACCECCADEADDBAECBCCADADCCBADBD;EDBCDCAABDADBAECBDEBBEBCDBCEBDDDBCABABAACDDBB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1;140;120;160;120;160;700;H;B;F;B;3;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
200001209884;2020;1;F;1;3;1;3;0;1;;1;;;;;;;;2304400;Fortaleza;23;CE;1;1;1;1;599;568;578;590;523.2;603.2;555.6;543.2;BADDECBCBECCEDCACDDEADCDABCCDBDDCBEDCECDABEDB;BBECBCBDADDCDCDCDDABCDEDAACBDCDACDECAECEDBDEE;99999CADEEADDDCDDAAABBCAEEAEECDBCDCCCAACACAEADEABB;BBDCDEDABDCAABAEBDDBDAAEEEDABADCCCBCBCBDEEDAC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1;160;120;160;120;140;700;C;E;C;C;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
200004683512;2020;2;F;1;3;1;2;0;2;1;0;;;;;;;;2607901;Jaboatão dos Guararapes;26;PE;1;1;1;1;597;569;580;587;417.1;490.7;528.7;473.7;BBCCEEDDCEAAABBCECBAABEBECCCCCEAEDBECCAEDABEC;DECCAEABDECACDEBDAADDDCDBABDEECDBACAACACEEEEE;EBCAA99999ABAABBDEBADADBCAEAEBBABDEDAEEBDDAAACCACB;BBCDACBCCDECBAEAACBDEDACCEEBACDDCEEAABCAEBACD;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1;80;120;100;80;20;400;E;E;C;B;5;C;A;B;C;A;A;B;A;A;A;A;A;A;C;A;A;D;A;A;B
200001843723;2020;12;M;2;1;1;1;0;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200004385579;2020;3;F;1;3;1;1;1;1;;0;;;;;;;;2304285;Eusébio;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;C;B;4;B;A;B;C;B;B;B;A;A;A;B;A;A;B;A;A;C;A;A;B
200005467661;2020;4;F;1;3;1;1;2;1;;0;;;;;;;;2611101;Petrolina;26;PE;1;1;1;1;600;570;579;589;507.5;575;588.9;397;EBCCCDDACBEBCBABACCEBCDCCBCABEEABCEADCDABEDDD;BDBAECEAEDDBBCACADCDAAACDDABBDBCECCCAAEBAACDA;AABAC99999DBCCAEADAADAADEBCAADEBCECDCEBAAADBABBEAB;CDCEBCACBEBBDCBCBDCBDCADCBBAECCBADDBCAEBDDBCA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1;160;200;160;140;120;780;E;E;A;D;5;C;A;B;C;A;B;B;B;A;A;A;A;A;B;A;A;D;A;A;B
200003467767;2020;10;F;1;1;1;1;6;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;C;B;B;3;B;A;B;C;A;A;B;B;A;A;B;A;A;B;B;A;B;A;B;A
200006573098;2020;10;F;1;3;1;1;8;1;;0;;;;;;;;3127701;Governador Valadares;31;MG;1;1;1;1;600;570;579;589;537.5;627.9;662.4;685.5;AAABCEDEEBDBCEACAACDCCADAAEDDEABDAECDAEEABDDD;BDCAECECEDBDADEABBEDDABCDDDCABCCBECBBCCDCCCDE;AABCC99999DBBCCDADBADEABEBAEADDBADADAEADEACBCBBECE;BAECBEBACACCDEBCEDBCBECCDCADECCEEACDEDACACEBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1;120;120;120;120;100;580;H;E;A;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
200005974481;2020;11;F;1;1;1;1;10;1;;0;;;;;;;;2111300;São Luís;21;MA;1;1;1;1;597;569;580;587;524.5;613.6;546.3;609.4;EDDACDCEECDBAECACDAEBDCAEEACABDCADEECADBCDAEB;DECCEDDECAAADECDDCBDCDCCBBBAAAEDADDAEBECACCBD;99999BEEBDDBCABDACBDDADAACABCECAACCEDDAEDEBDADCBDD;BAACAEBDCADACABBECBADCBEACEDECAABECECBBCEBAAB;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1;160;120;100;100;40;520;D;E;C;A;4;C;A;C;D;A;A;C;A;B;A;A;A;A;B;B;A;E;B;C;B
200003990748;2020;11;F;1;2;1;1;9;1;;0;;;;;;;;3303500;Nova Iguaçu;33;RJ;1;1;1;1;598;567;577;588;454.1;418.1;499.8;403.6;CAECBADCEEABDCACACEDDABCCEEABAABEDDCABDEACCAB;ACACDEDDBAAACDEACADBECBDABCECADDBDCACBEECABEA;99999ADCDEABCEBBAEEBDDACABAABCDDAAABABCBDCEBBCABBC;EBDCAAACEBADCBEDEBCDEABBCDEABCA*CDAEAACBDADBE;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1;160;120;140;160;180;760;E;E;B;B;5;B;A;B;B;A;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B
200006776812;2020;4;F;1;3;1;1;3;1;;0;;;;;;;;2612208;Salgueiro;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;G;A;A;6;B;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;C;A;A;B
200006331797;2020;3;F;1;4;1;1;1;1;;0;;;;;;;;2905701;Camaçari;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;F;F;5;B;A;B;D;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
200002053339;2020;5;F;1;2;1;1;3;1;;0;;;;;;;;3515707;Ferraz de Vasconcelos;35;SP;1;1;1;1;598;567;577;588;442.7;517.7;363.2;443.2;DABCEAACEEDEACABADDDAABEECECCDDADAEDABCAECEDE;AACAADDDBABAACEBBCEDECECBCAEEAADDDCAADCBBDDDB;99999ACBEA.CEABDCAEBAEDCAEDADACECAECCEABDBC.ABCACE;AACBDBAEAADDBADCBEBBDEADEABCBABDCADBAADBABECB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1;140;180;140;160;140;760;F;E;B;B;5;E;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
200003276562;2020;2;F;1;1;1;2;0;2;1;0;;;;;;;;2208007;Picos;22;PI;1;1;1;1;598;567;577;588;476.9;534.9;566.2;488.8;BCEBCBAAEEDBEACCACDEDABDDBDDCDDEDDDDEBDADCECA;BDEABDDDACDEEEBBACABEABAACEECDDDBDEEDACEEDEDA;99999ADEEDDEEDCEAEEBCADAAAAAEDDDEABEBECCDCECAAADBE;ACABBEDEBEBDDADCABBDBEABBBDCDAACCCCDADCACEBBB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;4;0;0;0;0;0;0;H;B;A;A;5;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200006167210;2020;6;M;1;1;1;1;2;1;;0;;;;;;;;2927408;Salvador;29;BA;1;1;1;1;597;569;580;587;381.1;367.2;475.3;379;ACDAABCADEAAABCAEBECABBECACCCAEAEAEBEEDCCDBED;AADABBACCACADAEEEBBAAACACAABCABAAADAACBAABCDA;BAEEA99999DCBABDAEBBCAABAADBACAEAAABBDEAEAAEDCEEAA;ABADCEEAACAAEAEBEBAAEAADEAADBAAACABBAEAABEABA;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1;80;120;80;120;80;480;B;C;A;A;4;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;B;A;B
200002617962;2020;3;M;1;3;1;2;0;2;1;0;2111300;São Luís;21;MA;2;1;1;2111300;São Luís;21;MA;1;1;1;1;599;568;578;590;517;551.1;408.9;332.9;CBDECACCBACDDDCADEBBCDADEDDCBBEDAADDBEDDAECCC;EDECCCADDECABBBCEDEACEAAEABBACDBAACCAEBEDACEB;99999BAEEEBBACCEDAAADCBEAECACCBEEEEEEEEEEEEEEEEEEE;BBBDDBEADEAEADEBADC.ECEABBBBBBEEEEEEEEEEEEEEE;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1;160;200;200;200;180;940;E;E;B;B;4;A;A;B;C;B;A;B;B;B;B;B;A;B;E;B;B;B;B;B;B
200006687419;2020;14;M;1;3;1;1;0;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;B;B;1;A;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A
200005993919;2020;6;F;1;1;1;1;3;1;;0;;;;;;;;4314902;Porto Alegre;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;C;B;5;D;A;B;D;A;A;B;B;B;A;B;A;B;C;A;A;D;A;A;B
200006633977;2020;2;F;1;3;1;2;0;2;1;0;;;;;;;;3147402;Paraopeba;31;MG;1;1;1;1;600;570;579;589;561.1;592.2;576.6;531;DCAADCBDEAAECEABDAECDCECCECDDBACECCDECCEEBEDC;BABBECBAEDCDCDAEBBDDDAACDBDCABDCADECACDDAAEAE;99999EEBCACBDCAEACBADBBCEBBBADEADCADCEBDCCDBCBBEAA;BBCEADBEDACDDDDEAECBECACDEEEABCECBDCEDDCDEEDC;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1;160;180;160;200;200;900;B;B;C;B;4;B;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200006668711;2020;5;M;1;2;1;1;1;1;;0;;;;;;;;2211308;Valença do Piauí;22;PI;1;1;1;1;598;567;577;588;395.6;388.9;435.6;452.8;AEAAACABABBCAAACACEADADDCCCDCACCDDACBCEDDDDAE;AADBBCCADCDEEAECAEBADDECBDDAAAAABACDCBBBADBBA;99999ABDDCBDDBBAECABADCBDAAAACDADABAABACCABCCAAAAC;DEDDBBDDBCCACEDDBABBCACBBBDDDCBEBBCCABCDDDAAA;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1;100;40;40;80;40;300;D;B;F;B;4;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
200002794188;2020;11;M;1;3;1;1;8;1;;0;;;;;;;;3170206;Uberlândia;31;MG;1;1;1;1;599;568;578;590;569.8;612;554.6;609.4;CCCCEDADBACCDBDAEBCDADBCDAEEBCDDDEBDACCDAACBE;ADECBCADAEDADBDCADCBCBCAEACDAEDCDEBACBDEDEACD;AEBAA99999BCCEDACAEABABBACCDEBCDBDBDCCADBCAAEDDBBE;CDBDBCDEEBCACEBEBDEDDCAEBEACBCCDCECEDCBCCDBBB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1;160;200;200;200;180;940;B;A;B;B;4;B;A;C;D;A;A;B;A;B;A;B;A;A;C;A;A;D;A;C;B
200005037199;2020;4;F;1;1;1;1;2;1;;0;;;;;;;;2407104;Macaíba;24;RN;1;1;1;1;599;568;578;590;510.1;625;583.3;546.2;DDDAECCEAEACCCDAABEBAECDCDCBCBEDDCBDBEDDAAEEC;EDCBDCBDEDDADBDCDDEAEECDAACEACDDCEBEBADEBAECE;CCBAA99999AEBDEADADAEECBBBAEACDAADBAEBACECADDDEBBD;CEABDBCECBDACCBBDABECBEEDECADEBDCCEDADBCDDBEA;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1;160;160;160;160;160;800;B;C;A;B;4;B;A;C;D;A;B;B;B;B;A;B;A;A;D;A;A;E;A;A;B
200006283023;2020;4;F;1;2;1;2;0;2;1;0;3303401;Nova Friburgo;33;RJ;2;1;1;3303401;Nova Friburgo;33;RJ;1;1;1;1;598;567;577;588;561.6;469.8;599.9;592.5;CACBEEC.ACBBEDDDBDAEDCDAEABCECEBEADDEBDAABCEC;ADCABDAAABADBADAACEAECDCACADABEACBEACACCBDBAC;AACEA99999ABDCABAE.BDDACDAADECDBEBBEBAAADEDCEDADBC;EBDDECBDBABDAABCDAACEECBABCDCEADCEBEBECDABEAC;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1;120;120;120;100;120;580;D;D;B;A;4;D;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
200004992023;2020;6;F;1;3;1;1;4;1;;0;;;;;;;;2504009;Campina Grande;25;PB;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;F;10;B;A;C;D;A;A;B;A;A;A;A;A;A;C;A;A;E;A;A;B
200001101778;2020;13;F;1;3;1;1;0;1;;0;;;;;;;;5002704;Campo Grande;50;MS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;F;C;5;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;B;B;A;B
200001519256;2020;4;M;1;4;1;1;2;1;;0;;;;;;;;2307304;Juazeiro do Norte;23;CE;1;1;1;1;599;568;578;590;394.3;551.8;512.4;459.9;ECEBAEADCEEDCBAADEBDCEBEEDBDBDADCBDCCACEBADBD;BBBCAECEEDDAADDCDDBABEAACCCEAEBDDCBABEBDBABEC;ACEAA99999CDBDCCDBAACEDDDEADADEECDECDAECBCDCCCDCBB;BBDDEECADCBAACDDDDAEEACAEDDAECBEBACCCDBBBACBD;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1;120;120;120;120;100;580;B;C;C;B;4;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;C;B;A;B
200004887576;2020;4;M;1;3;1;1;0;1;;0;;;;;;;;2105500;João Lisboa;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;C;B;4;E;A;C;D;A;C;B;A;B;A;A;A;A;B;A;A;E;A;A;B
200001806023;2020;3;M;1;3;1;2;0;2;1;0;;;;;;;;2800670;Boquim;28;SE;1;1;1;1;599;568;578;590;419.3;470.4;501;399.6;ABBDEEBCBEDCCBAEAECCCCCDCBADDEEDEDCDBCBDACECD;EBEAEABCEBADABDCEDCDEAEDDDDBEBDDBCDABADEBEBEE;ABCEA99999DBACDEDACEDACDCEAEEAEBBDBDBDDCDCDCCDEDBE;DABDBCACDDCEEEBCDBCEDCCEEBDCBBAECCDDCECCBCBDD;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1;120;180;120;120;180;720;A;C;A;C;4;A;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200002084489;2020;4;F;1;3;1;1;0;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;597;569;580;587;446.2;597.1;575.9;459.7;EDCCCDCBABEEDDCECDADEDDBEADCABAADBCEBBCBCEBDA;DECCCDEABACACECDDCBDCDDACBECAEDDAABEECBCDDABD;CCCAA99999DBDDBDCDBECADBCAEAACDBADDCDEAADEBDACCEDC;BBADBDEBACBDBBCCBCEBAABEEABEDBCABACDCCDAEDEBE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1;160;120;160;120;160;720;C;E;C;B;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;B;C;B;A;B
200002839445;2020;3;F;1;3;1;2;0;2;1;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;D;C;B;5;C;A;C;C;B;A;B;B;B;B;B;A;B;C;A;A;E;A;B;B
200001210658;2020;4;F;1;3;2;1;2;1;;0;;;;;;;;2607901;Jaboatão dos Guararapes;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;B;B;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
200003823343;2020;14;F;1;3;1;1;14;1;;0;;;;;;;;2804607;Nossa Senhora das Dores;28;SE;1;1;1;1;597;569;580;587;371.5;433.2;399.4;418;CCCCADDADACEAACDECABBBBBBDCBCCEDDCACEEDDDBEAB;CDBBCEEDCECCECEDADECBDDADABEBDCDCADCCCBDCBABA;99999ADDEEDBCBCECDEADDDEDCEEABBEADDDCAADCADECCEACC;BBCDBEEDBBBBECECCACADACEBBDCBBBDCCBEEBCACBECE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1;80;100;80;80;60;400;A;B;A;A;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200005410987;2020;5;M;1;2;1;1;3;1;;0;;;;;;;;3518701;Guarujá;35;SP;1;1;1;1;598;567;577;588;378.3;529.4;525;558.6;BABBBEDACEBDABDBCCCBAAACCEDCCACBECECADCDACCAE;ADEC*EDAAEAAECBEDBBDEEEAACAADEBABDDBEACBAECED;99999ABAEBACCEDBAEBBAB.DCAADE.DDEBABCECACABCCCADAB;EEAAEEAEBDAAAADCDACACEDBABCADCAE*CAEBDBDEABEA;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1;120;40;40;120;40;360;E;E;C;B;4;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
200002611705;2020;14;F;1;3;1;1;14;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;701;690;694;697;529.6;558.2;501.6;392.7;AEACBBDEDDBCBDABECBCBDDABCDBECCEAECDBDADBCECA;DBCBBDCEBBCACAADCBBBDDECCDAAAABDEACAAABAABDDA;99999BDAAABDEEDECCCAADBCBAEBCDDBEABDBEBBEECACBEBCD;ADEBADBCDBBCCCBCEBCBDDACAAEDBAECBDCCDECEDECDB;1;ABCEBABCDACCDBBCDABDBEEEBECACCCDAEDBCEADDAEBD;DBADDCDEEBCABDAEBBBCDABDCBBAAECBEDCBADBBDBDAC;99999ECDBDBDCADAACDAABEBCABEAACBEDBBBEECCBCBECEEAD;DABDBAABBEABDBCCCECADCBAEBACEXBDECEEADCDBAABE;1;140;80;120;120;120;580;;;;;;;;;;;;;;;;;;;;;;;;;
200001678490;2020;8;F;1;3;1;1;6;1;;0;;;;;;;;2803500;Lagarto;28;SE;1;1;1;1;600;570;579;589;554.5;590;561;635.9;DEBEEADCBBCDBBADEBECCCEDDDDDDABCEDCEDDAEAECDD;ADDCECEAEAEBADCCADBDAAACDDACDAACBCAEABADACCDC;AAACC99999DBBEDABDBADEABDBAAADAAECADAEBBDCDBEABBBA;BAECBABBCCDBDADCBCCDEECCABACCCBBBCBDADDBCDDAA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1;140;140;120;140;100;640;B;B;B;B;6;B;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;D;A;B;B
200002060129;2020;4;F;1;3;1;1;2;1;;0;;;;;;;;5208707;Goiânia;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
