NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
160000430944;2016;12;M;1;3;1;1;10;1;;0;;;;;;;;0;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;G;G;D;D;2;A;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;B;B;B;B;B;F;D;3;4;3;5;5;4;4;1;5;0;5;3;;C;A;A;B;A;A;B;A;B
160000430945;2016;4;F;0;3;2;1;2;1;;0;;;;;;;;0;;;;1720804;Sítio Novo do Tocantins;17;TO;1;1;1;1;293;297;299;303;463.2;495.4;516.1;462.1;ECAACDAEAAEBBEAEDCDABCCBCDBDCAEBAEDACACEECBCB;CBEABBACDEBACCACCCECEDCDADBDABEDCAECBDBEAEBDC;99999EADABDBDEBDEBBEAECDDECCEBB.C.EAACEEBCDEACCDCA;ABDEAECDECBDCECAEEAECEBDCCEAEAABBEACCBDBCEABA;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;120;120;100;580;E;D;B;A;4;E;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;B;A;;;;;;;;5;5;4;5;3;2;3;;A;A;A;A;A;A;A;A;A
160000430946;2016;5;M;0;1;1;1;1;1;;0;;;;;;;;0;;;;3152501;Pouso Alegre;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;B;B;1;D;A;B;B;A;A;B;A;B;A;A;A;A;B;A;B;B;B;B;B;C;C;E;5;5;5;5;5;5;5;5;5;5;1;5;5;A;D;A;C;A;A;D;C;C
160000430947;2016;1;F;0;1;1;3;0;1;;1;;;;;;;;0;;;;3509502;Campinas;35;SP;1;1;1;1;292;296;302;306;488.2;567.3;598.4;623.2;AAABEABADBCEDDAABBEECBCDEBABAADDCEBDBADABEEEB;EBEABBEBDBDEACDEEABEACBABDECDDEABCACCACBCDCBE;EAEAA99999BEBADDABEEACEABABBABEADAABDDBCAADBAADAAE;CEBDDBADDCEDEBAAAEB*ECADDDABACCEDDDEADCAECBBC;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;120;120;120;120;640;F;F;E;E;3;O;A;C;C;B;A;B;A;B;A;B;A;B;B;A;A;D;A;B;B;A;;;;;;;;5;5;0;2;4;3;5;;C;A;A;A;C;E;A;A;A
160000430948;2016;11;M;0;3;1;1;10;1;;0;;;;;;;;0;;;;1501402;Belém;15;PA;1;1;1;1;291;295;302;306;539.4;744.1;689.7;781.2;DBDBABCDDCDDDDDCDBDEADCDADACDADCDBEDDBDDDEDDA;ECBDDBDCCDEDCBEEADBDCECCBBEAAEEDDADCDDACAADBA;EDECA99999DEBBADABCDBCCABADADBEAEAABDABDABDBABCADE;CEEDDBDADCBDCDBABEDBBCBDABDDDEACDBDEDDCEAACDA;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;140;120;120;120;620;F;F;E;E;3;O;B;C;D;D;A;B;A;B;A;B;A;A;D;B;B;E;B;D;B;C;E;D;2;2;5;5;3;5;5;3;3;0;5;5;5;C;A;A;A;A;E;A;A;A
160000430949;2016;7;M;0;1;1;1;4;1;;0;;;;;;;;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;291;295;300;304;595.6;734.4;640.8;578.3;BCABEBDDDBBADAACCBDEADBEADDDBEABEDCCECEEACEAE;BACCCADCCEEDDBEEADBDCCCCABECAEEDDADCEDACAADAA;DECEA99999DADEBABBAACCABDEDDEAAADCDBEDECBBCACABEBE;CDDBCAEAECEEDBADDDBDEAECEAACBBCDDEAAABCAACCEA;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;160;160;160;160;120;760;C;E;C;D;3;E;A;C;D;A;A;B;B;B;A;A;A;A;D;B;B;C;B;D;B;B;F;C;3;0;5;5;3;5;5;5;5;5;5;0;;A;A;A;A;A;A;A;A;A
160000430950;2016;11;M;1;2;1;2;0;2;3;0;3106200;Belo Horizonte;31;MG;2;1;1;0;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;C;B;3;D;A;B;B;A;B;B;B;D;A;B;A;A;B;A;B;D;A;B;A;C;H;E;0;1;5;5;3;5;5;5;5;2;2;4;2;A;A;A;D;B;A;B;B;D
160000430951;2016;11;F;0;1;1;1;10;1;;0;;;;;;;;0;;;;3134202;Ituiutaba;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;D;D;4;C;A;A;C;B;A;A;A;A;A;B;A;A;B;A;A;B;B;B;B;A;;;;;;;;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
160000430952;2016;10;F;0;2;1;1;4;1;;0;;;;;;;;0;;;;3504008;Assis;35;SP;1;1;1;1;292;296;299;303;503;640.8;624.7;435.9;ACAECDCBCBDEBCDACEDBACBDEBDABCDBACCBEDDEEDECD;EEEDBBEDECBEADCAACADAECABDECDAABECACCBBBADCEE;99999DCBEBABBBADABDADEADCEDADEAEACBAABBCAECBBDACBA;BCBAACEDDBBCABDAEABCBCBAADBECBDACCDEEADCABDED;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;140;160;160;180;160;800;C;E;C;F;1;B;A;B;B;A;A;B;A;B;A;B;A;B;B;A;B;B;A;B;B;B;C;A;5;4;5;2;3;5;5;2;5;0;5;5;;A;A;A;A;A;A;A;B;C
160000430953;2016;7;M;0;1;1;1;2;1;;0;;;;;;;;0;;;;3505708;Barueri;35;SP;1;1;0;0;294;298;;;476.6;546.8;;;EDEBDCBDEDCAACBCDACACDBEABCBDAACBDBCABCBEABCD;BDEBCEBDECEBDAACDEADABBECBCEEEDAADECABBDDDBBD;;;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;;;;;;;;;;C;C;B;B;4;G;A;B;C;A;A;B;B;B;A;B;A;A;C;B;B;D;B;B;B;C;F;E;4;1;5;5;5;3;5;5;5;3;4;5;5;A;A;A;A;A;A;A;B;B
160000430954;2016;15;F;2;1;1;1;10;1;;0;;;;;;;;0;;;;2610707;Paulista;26;PE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;B;B;2;B;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B;B;D;D;0;5;2;0;5;5;5;5;5;5;0;5;;A;A;A;A;A;B;A;C;A
160000430955;2016;4;M;0;3;1;1;2;1;;0;;;;;;;;0;;;;2916401;Itapetinga;29;BA;1;1;1;1;294;298;299;303;617.3;639.8;494.7;638.4;EDAECCCDACDECCDBDAADBBEEBEEBDDAACABBECDDADACA;BDDDEBACACECDACABBABCDCECAEECEBAADDEDAEACCCAE;CEEEC99999ACDBDDDADCAEBDCACEBEECDAECBAACCEBCDECBAB;EADCCACADAAEDEBCBDBCBEAECBBDCBBEBDEEAEBCBCACB;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;140;120;120;120;100;600;E;F;C;D;1;H;A;B;B;B;A;B;B;B;A;A;A;A;B;A;A;B;A;B;B;A;;;;;;;;0;5;0;0;0;5;5;;C;A;A;A;A;D;A;A;A
160000430956;2016;6;F;0;1;1;1;4;1;;0;;;;;;;;0;;;;3509007;Caieiras;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;C;B;5;G;A;C;D;C;A;B;B;B;A;B;A;A;C;B;B;E;B;B;B;C;E;E;2;0;3;2;5;4;2;4;5;1;1;1;1;A;A;A;A;A;A;A;B;A
160000430957;2016;13;M;1;3;1;1;8;1;;0;;;;;;;;0;;;;2304400;Fortaleza;23;CE;1;1;1;1;294;298;302;306;458.1;624.3;611.5;459.3;AECBDAEBCADCBCEBDCBEBCDABDEACBDABBCAEDBCDABAE;BDDBCAACACEADCCABEDDCDCEAABEDEBAACDEBABBCECDD;EDECA99999ABEBCCADCCBCCEDADBEDCAEAABECCCADBABDEABB;CDAEDBEBCACBDEBDCBDEACBACDAEBEDABCEDBCABDCEAE;0;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;140;140;120;120;680;H;B;B;B;7;C;A;B;C;A;A;B;A;B;A;A;A;A;B;B;A;C;A;B;A;B;A;E;5;5;4;5;5;5;5;5;5;5;5;5;;A;B;A;B;A;A;B;A;C
160000430958;2016;4;F;0;1;2;1;1;1;;0;;;;;;;;0;;;;5101803;Barra do Garças;51;MT;1;1;1;1;294;298;299;303;420.5;464.7;555.4;419;DCAEDBDBECDAEDCDCDCECEABDDCCBADDEDDCACCEEDECB;BDACCCCCECEACABDCECEEBEEEECDECCDEDDDBBBEEEBBD;99999ADABBABBBBEEBDAEBEDEADECEEBCBCEACBABECEECAAEE;BBAEADCABDEABEDAEACEAEACDECBCDBCDAEECBEDCBACD;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;100;120;100;560;B;D;A;B;3;C;A;B;C;B;A;B;B;A;A;B;A;A;B;A;A;B;A;B;B;A;;;;;;;;5;5;5;5;4;5;5;;A;A;A;A;A;A;A;A;A
160000430959;2016;14;M;1;2;1;1;2;1;;0;;;;;;;;0;;;;3550308;São Paulo;35;SP;1;1;1;1;292;296;301;305;410.4;592.4;540.6;561.9;BACBCAACBBEBDBDABACDBCCCDBCCEDCAABBDCABEACABD;DDBEEEBDDABBACCCDCBDBDCAEDEADAECCAABABBBABCEE;BCDAA99999DACBCDBCECAEAEACEEBAAAAACADABCDAEDACDEBD;BABEBCBBCDCDBCDCBBCAEACBCDBADBEBBECCCDEBCDBBD;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;120;120;140;100;600;B;B;C;B;1;B;A;B;B;B;A;B;A;A;A;A;A;A;B;B;A;B;B;B;B;B;B;D;4;5;4;5;4;5;5;5;5;5;5;5;;A;B;B;D;A;A;B;B;D
160008576963;2016;12;M;1;1;1;4;0;1;;0;;;;;;;;1;SECRETARIA ESTADUAL - RJ;33;RJ;3303906;Petrópolis;33;RJ;1;1;1;1;291;295;301;305;543.9;590;613;445.2;BBCBBBDCABEDDADBACEEDCBECDDCDADECBACAEBCBAEEA;EB*DCBECEEBDDADEADBACEBCBBCBEBECDAAACDDDAAEBA;EACDC99999CAADCABCCDEBAAAEBBEDBBABBEDBBABDDCADDAAD;ECACCEABCEBAAEDECCCAEDBBBABBACDBDCCEAACBAEBEC;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;60;80;80;0;340;E;C;C;B;2;G;A;B;B;B;A;B;B;B;A;B;A;B;C;A;B;C;B;C;B;C;C;E;0;5;5;5;3;3;0;5;0;0;0;5;5;A;A;A;A;D;A;A;C;D
160000430960;2016;4;F;0;3;1;1;2;1;;0;;;;;;;;0;;;;3127701;Governador Valadares;31;MG;1;1;1;1;291;295;300;304;624.1;607.4;538;697.3;ACABBBEDDBBAEBDAAADACDAACDECCECBABBDBDACDAEEE;ECCDCBDCBCBDEDECABEDCEACEBEAAEADDAEABDBCADCBA;BCABD99999DCBEAACBAADDEBDABECDCEDCEBCDEEEECBCDBBEB;CBABBCBAED.ACBADCDBDCEA.CEBBACBDEBDDDBDAADCAE;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;160;180;140;180;140;800;B;B;D;D;4;G;A;C;D;B;A;B;A;B;A;A;A;A;C;A;B;C;B;B;B;B;D;C;3;0;5;5;5;5;5;2;3;0;5;5;;A;A;A;A;A;A;A;A;A
160000430961;2016;9;F;0;1;1;1;8;1;;0;;;;;;;;0;;;;4313409;Novo Hamburgo;43;RS;1;1;1;1;291;295;302;306;506.9;584.5;619;553.9;BBDDBECDBDBDAABBBDEDBADDCDEEAEACBCBABCBADCEEA;EAEBCBDCBEBDEBCBBDBDCEBAABACABECDBACDDACADDED;EDECA99999EEEBACCECEBCCDABDCEBADDDAEDEBCABDBEDBACC;CDEDCBDBCBECBBBADCDEABDEACBBEDEEDADCEEBECCCBA;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;120;120;120;40;520;C;D;C;B;9;E;A;C;D;B;A;B;A;B;A;B;A;A;B;B;A;E;A;C;B;C;C;D;5;2;5;5;5;5;5;5;5;5;5;5;5;A;A;A;A;A;A;A;B;A
160000430962;2016;4;M;0;3;1;1;2;1;;0;;;;;;;;0;;;;2604007;Carpina;26;PE;1;1;1;1;291;295;299;303;576;602.8;581.8;582.5;CBADEECECCBABABBAABAAABBADBCCBADABDCCBAEBBAEE;BCDDCBDCCCEDEDAEBEADCEACBBBDAEEADAACDBDCACABD;CECDE99999ABEBBDBBDAEAADEDEDBEAEBEAAAABEBACDBCCCEB;ADDDCBCEDDAEACADDBBCAAAECACACBCAABCDCBBBBBEBA;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;120;120;120;120;100;580;E;B;C;B;5;E;A;C;D;A;A;B;A;A;A;B;A;A;A;B;A;E;A;B;A;A;;;;;;;;1;5;0;0;0;0;5;;A;A;A;B;A;A;A;A;A
160000430963;2016;1;M;0;3;1;3;0;1;;1;;;;;;;;0;;;;3529401;Mauá;35;SP;1;1;1;1;292;296;300;304;569;615.4;568.3;518.8;BEABCECACBDDCDACEEBEBCEDAAEBDECDEEBBACDACEBDB;EEEDBECDDEDDACCEBAADDECAEDECDBCCADCBD.BEABCED;DEAEA99999DEDBEACCAAAB.DDACEDBDBEACEEADCEBCCDCEEBC;EDACBBEADCABDCEDBDCAEBDCABDBCBCDBEEACDBCDDCCC;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;140;160;140;140;120;700;F;E;D;D;6;G;A;E;D;C;C;B;A;B;B;B;B;B;B;B;B;B;B;B;B;A;;;;;;;;2;2;2;2;2;2;2;;D;A;A;A;C;C;B;A;A
160000430964;2016;12;M;0;1;1;1;10;1;;0;;;;;;;;0;;;;3170701;Varginha;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;C;B;3;E;A;C;D;B;A;B;A;A;A;A;A;A;B;B;B;C;A;B;B;C;D;E;5;5;5;5;5;5;5;5;5;0;0;5;5;A;A;A;A;A;A;A;B;B
160000430965;2016;2;M;0;1;1;1;1;1;;0;;;;;;;;0;;;;4314407;Pelotas;43;RS;1;1;1;1;292;296;302;306;663.3;710.6;632.7;666;DBDADACACBAABCAADEEEECEDDBACABCBBEDBDDAAEEBCB;EEECBDEADADDACCCBCDDADBEADEDDADBECAECABEADDEE;EDEAB99999DEBBBDAECABCCAACDAEBADCAAEEABDADDCBBCADE;ECECBBBDBCBAEBDADCBECBADECBCDECBDBECADCAEACBA;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;160;160;140;160;160;780;F;G;D;E;3;G;A;C;C;B;B;B;B;B;B;B;B;B;C;B;B;C;B;C;B;A;;;;;;;;5;5;0;2;2;5;2;;D;A;A;A;A;D;A;A;A
160000430966;2016;7;M;0;2;1;1;4;1;;0;;;;;;;;0;;;;2613602;São José do Egito;26;PE;1;1;1;1;291;295;300;304;490;625.3;566.5;503.1;DCDBBEEABBBCBBBCABBCAEDECDBCAEDADDDDBCCDDADBA;BDEECDDDCBEDDDDEADCCCECCBAEDAEECDABADBDCAEBBA;99999DCCBBBADEBBBBAABDBCDEDBDBBDEAECAAADBCCBDECEEB;ACACCCDEDBEDEEACCBEDBBBDACCAEECDCCCAABBEABCBE;1;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;80;120;120;100;540;C;B;A;B;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A;A;;;;;;;;5;5;2;5;3;2;5;;A;A;A;B;A;A;A;A;A
160008576962;2016;8;F;;2;1;1;6;1;;0;;;;;;;;0;;;;3131307;Ipatinga;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;F;A;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;B;A;B;A;C;G;D;5;5;3;5;5;5;5;5;5;5;2;5;5;A;A;A;A;A;A;A;A;A
160000430967;2016;4;M;0;1;1;1;1;1;;0;;;;;;;;0;;;;4118402;Paranavaí;41;PR;1;1;1;1;294;298;301;305;426;625;599.1;668.9;AEDCEDDEDCEAEBDDDEDBEEDEBAECBCDECADCEEDBBABDE;EBEDDCACAEECDACBBBAEEACEABAEEEAAAADECABCEEABD;99999ACBECAAAEDABCADACBABEEDADDCADDBABCBDBEAEBEEBD;CCABBDCEAEADCCDCBECAECDBBADCBDCADDCCDDCABCDAD;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;100;100;80;80;120;480;B;G;F;D;4;C;A;B;C;B;A;B;A;A;A;B;A;A;B;A;A;C;B;B;B;A;;;;;;;;5;5;5;5;5;3;3;;A;A;A;A;A;C;A;A;B
160000430968;2016;7;M;0;1;2;1;1;1;;0;;;;;;;;0;;;;3303302;Niterói;33;RJ;1;1;1;1;293;297;302;306;386.4;485.3;429.9;387.1;CEABDECBAADAACDBCECEADDCCBCBEECAADCADEDCBCEDC;BDEBBDADBABEACAEDCAAEBEACDCBAACDECBDABDAEBADA;99999ACCADCCEEEAEDDBBDACCACECEABBAEDAABDDADACAAAAB;AACDEEECDACABAACADABAAEBBADACBBAEAABADABCAEDB;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;120;120;120;40;520;F;E;D;B;3;K;A;B;D;A;A;B;B;B;A;B;A;B;E;B;B;E;B;D;B;C;F;E;3;0;5;4;3;5;5;2;2;5;3;5;2;C;A;A;B;A;D;A;C;A
160000430969;2016;8;M;0;3;1;1;6;1;;0;;;;;;;;0;;;;2111300;São Luís;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;A;A;12;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;B;A;;;;;;;;4;5;5;5;3;4;5;;A;A;A;A;A;A;A;A;A
160000430970;2016;9;M;0;3;1;1;5;1;;0;;;;;;;;0;;;;5101803;Barra do Garças;51;MT;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;B;B;6;D;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;D;A;B;A;B;F;D;5;5;5;5;5;5;5;2;4;4;3;5;;A;A;A;B;A;A;B;B;B
160000430972;2016;4;M;0;1;1;1;1;1;;0;;;;;;;;0;;;;5211909;Jataí;52;GO;1;1;1;1;293;297;301;305;536.1;581.6;523.5;519.6;EABECCABCCBAADDDBCADCDEBABBCADADBCDDEEECDEACD;ADDEEABEDCEBBCABECEADBCBEDDACEAEADEBCADCCBCDC;99999ADDBAEAAECDBBCAABCDADEAAEDABECACBDBADCABCEABA;CDABCBADAACDDAEEBBCDBADABEDBADBCAECCBEAEDCBAC;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;100;100;80;80;80;440;G;F;F;F;5;E;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;B;A;A;;;;;;;;5;5;3;5;5;5;5;;A;A;A;A;A;D;A;A;A
160000430971;2016;9;M;0;1;1;1;6;1;;0;;;;;;;;0;;;;3301009;Campos dos Goytacazes;33;RJ;1;1;1;1;294;298;301;305;673.3;634.1;652.8;883.3;EABBDCDBADBEBBCACACCCBEEBEBADDBADCDCEAABADDCA;CDCBDDCCACEADAABCBCECACCABEBEEBAADDECADCCBCDD;99999EBACCDAABCBBCADEBBECEBBCAEBABDBABBADCCCAECABD;CCEABBCCBAABEDDCADCEECDBCBDBECBADEAAEDABDBDAD;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;140;160;140;120;120;680;E;F;B;D;4;I;A;B;D;B;A;B;A;B;A;B;A;A;B;B;A;E;B;B;B;C;H;E;5;3;5;5;5;5;5;5;5;5;5;5;0;B;A;A;A;A;A;A;A;A
160000430973;2016;7;F;0;0;1;1;5;1;;0;;;;;;;;0;;;;3543402;Ribeirão Preto;35;SP;1;1;1;1;293;297;301;305;503.1;646.9;616.3;698.7;ECEEADEDBEBBBACAECCBCCABDDCECDEAADBBDECDBADBC;DCEEBAAAECABEAABABEEDADCEBDACEBDDBDCAADECACEE;EECBC99999CAADCCBCDDEEEDADBBEEEBADDBDBBADEECCACABD;CDAABABCDAAEBCDACDCEEDDBCEDDEEAADEEACAABBCAAD;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;120;120;120;100;580;H;C;B;B;4;D;A;B;C;A;A;B;A;B;A;B;A;B;C;B;A;D;B;B;B;C;B;E;1;3;5;3;3;4;5;3;5;3;0;3;3;A;A;A;A;A;A;A;B;A
